date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-19 23:13:28,0.0,0.0,0.0,0.3,0.81,0.42,"['2020-09-19 23:13:28', 0.0, 0.0, 0.0, 0.3, 0.81, 0.42, [...]]"
2020-09-19 23:13:29,0.0,0.0,0.0,0.36,0.74,0.11,"['2020-09-19 23:13:29', 0.0, 0.0, 0.0, 0.36, 0.74, 0.11, [...]]"
2020-09-19 23:13:29,0.0,0.0,0.0,0.36,0.83,0.14,"['2020-09-19 23:13:29', 0.0, 0.0, 0.0, 0.36, 0.83, 0.14, [...]]"
2020-09-19 23:13:30,0.0,0.0,0.0,0.32,0.83,0.14,"['2020-09-19 23:13:30', 0.0, 0.0, 0.0, 0.32, 0.83, 0.14, [...]]"
2020-09-19 23:13:31,0.0,0.0,0.0,0.37,0.78,0.09,"['2020-09-19 23:13:31', 0.0, 0.0, 0.0, 0.37, 0.78, 0.09, [...]]"
2020-09-19 23:13:31,0.0,0.0,0.0,0.37,0.78,0.15,"['2020-09-19 23:13:31', 0.0, 0.0, 0.0, 0.37, 0.78, 0.15, [...]]"
2020-09-19 23:13:32,0.0,0.0,0.0,0.53,0.6,0.15,"['2020-09-19 23:13:32', 0.0, 0.0, 0.0, 0.53, 0.6, 0.15, [...]]"
2020-09-19 23:13:33,0.0,0.0,0.0,0.31,0.81,0.44,"['2020-09-19 23:13:33', 0.0, 0.0, 0.0, 0.31, 0.81, 0.44, [...]]"
2020-09-19 23:13:34,0.0,0.0,0.0,0.31,0.81,0.44,"['2020-09-19 23:13:34', 0.0, 0.0, 0.0, 0.31, 0.81, 0.44, [...]]"
2020-09-19 23:13:34,0.0,0.0,0.0,0.41,0.86,0.13,"['2020-09-19 23:13:34', 0.0, 0.0, 0.0, 0.41, 0.86, 0.13, [...]]"
2020-09-19 23:13:35,0.0,0.0,0.0,0.41,0.92,0.33,"['2020-09-19 23:13:35', 0.0, 0.0, 0.0, 0.41, 0.92, 0.33, [...]]"
2020-09-19 23:13:36,0.0,0.0,0.0,0.49,0.92,0.33,"['2020-09-19 23:13:36', 0.0, 0.0, 0.0, 0.49, 0.92, 0.33, [...]]"
2020-09-19 23:13:37,0.0,0.0,0.0,0.29,0.8,0.1,"['2020-09-19 23:13:37', 0.0, 0.0, 0.0, 0.29, 0.8, 0.1, [...]]"
2020-09-19 23:13:37,0.0,0.0,0.0,0.29,0.8,0.4,"['2020-09-19 23:13:37', 0.0, 0.0, 0.0, 0.29, 0.8, 0.4, [...]]"
2020-09-19 23:13:38,0.0,0.0,0.0,0.18,0.79,0.4,"['2020-09-19 23:13:38', 0.0, 0.0, 0.0, 0.18, 0.79, 0.4, [...]]"
2020-09-19 23:13:39,0.0,0.0,0.0,0.24,0.79,0.11,"['2020-09-19 23:13:39', 0.0, 0.0, 0.0, 0.24, 0.79, 0.11, [...]]"
2020-09-19 23:13:39,0.0,0.0,0.0,0.24,0.79,0.11,"['2020-09-19 23:13:39', 0.0, 0.0, 0.0, 0.24, 0.79, 0.11, [...]]"
2020-09-19 23:13:40,0.0,0.0,0.0,0.4,0.72,0.25,"['2020-09-19 23:13:40', 0.0, 0.0, 0.0, 0.4, 0.72, 0.25, [...]]"
2020-09-19 23:13:41,0.0,0.0,0.0,0.35,0.85,0.11,"['2020-09-19 23:13:41', 0.0, 0.0, 0.0, 0.35, 0.85, 0.11, [...]]"
2020-09-19 23:13:42,0.0,0.0,0.0,0.35,0.85,0.11,"['2020-09-19 23:13:42', 0.0, 0.0, 0.0, 0.35, 0.85, 0.11, [...]]"
2020-09-19 23:13:42,0.0,0.0,0.0,0.37,0.86,0.11,"['2020-09-19 23:13:42', 0.0, 0.0, 0.0, 0.37, 0.86, 0.11, [...]]"
2020-09-19 23:13:43,0.0,0.0,0.0,0.37,0.85,0.15,"['2020-09-19 23:13:43', 0.0, 0.0, 0.0, 0.37, 0.85, 0.15, [...]]"
2020-09-19 23:13:44,0.0,0.0,0.0,0.57,0.85,0.15,"['2020-09-19 23:13:44', 0.0, 0.0, 0.0, 0.57, 0.85, 0.15, [...]]"
2020-09-19 23:13:44,0.0,0.0,0.0,0.31,0.82,0.11,"['2020-09-19 23:13:44', 0.0, 0.0, 0.0, 0.31, 0.82, 0.11, [...]]"
2020-09-19 23:13:45,0.0,0.0,0.0,0.31,0.82,0.11,"['2020-09-19 23:13:45', 0.0, 0.0, 0.0, 0.31, 0.82, 0.11, [...]]"
2020-09-19 23:13:46,0.0,0.0,0.0,0.28,0.81,0.1,"['2020-09-19 23:13:46', 0.0, 0.0, 0.0, 0.28, 0.81, 0.1, [...]]"
2020-09-19 23:13:47,0.0,0.0,0.0,0.27,0.84,0.39,"['2020-09-19 23:13:47', 0.0, 0.0, 0.0, 0.27, 0.84, 0.39, [...]]"
2020-09-19 23:13:47,0.0,0.0,0.0,0.27,0.84,0.39,"['2020-09-19 23:13:47', 0.0, 0.0, 0.0, 0.27, 0.84, 0.39, [...]]"
2020-09-19 23:13:48,0.0,0.0,0.0,0.26,0.81,0.09,"['2020-09-19 23:13:48', 0.0, 0.0, 0.0, 0.26, 0.81, 0.09, [...]]"
2020-09-19 23:13:49,0.0,0.0,0.0,0.26,0.84,0.08,"['2020-09-19 23:13:49', 0.0, 0.0, 0.0, 0.26, 0.84, 0.08, [...]]"
2020-09-19 23:13:50,0.0,0.0,0.0,0.32,0.84,0.08,"['2020-09-19 23:13:50', 0.0, 0.0, 0.0, 0.32, 0.84, 0.08, [...]]"
2020-09-19 23:13:50,0.0,0.0,0.0,0.34,0.82,0.09,"['2020-09-19 23:13:50', 0.0, 0.0, 0.0, 0.34, 0.82, 0.09, [...]]"
2020-09-19 23:13:51,0.0,0.0,0.0,0.34,0.82,0.08,"['2020-09-19 23:13:51', 0.0, 0.0, 0.0, 0.34, 0.82, 0.08, [...]]"
2020-09-19 23:13:52,0.0,0.0,0.0,0.28,0.81,0.08,"['2020-09-19 23:13:52', 0.0, 0.0, 0.0, 0.28, 0.81, 0.08, [...]]"
2020-09-19 23:13:52,0.0,0.0,0.0,0.33,0.81,0.08,"['2020-09-19 23:13:52', 0.0, 0.0, 0.0, 0.33, 0.81, 0.08, [...]]"
2020-09-19 23:13:53,0.0,0.0,0.0,0.33,0.81,0.08,"['2020-09-19 23:13:53', 0.0, 0.0, 0.0, 0.33, 0.81, 0.08, [...]]"
2020-09-19 23:13:54,0.0,0.0,0.0,0.3,0.83,0.18,"['2020-09-19 23:13:54', 0.0, 0.0, 0.0, 0.3, 0.83, 0.18, [...]]"
2020-09-19 23:13:55,0.0,0.0,0.0,0.3,0.84,0.11,"['2020-09-19 23:13:55', 0.0, 0.0, 0.0, 0.3, 0.84, 0.11, [...]]"
2020-09-19 23:13:55,0.0,0.0,0.0,0.31,0.84,0.11,"['2020-09-19 23:13:55', 0.0, 0.0, 0.0, 0.31, 0.84, 0.11, [...]]"
2020-09-19 23:13:56,0.0,0.0,0.0,0.29,0.84,0.09,"['2020-09-19 23:13:56', 0.0, 0.0, 0.0, 0.29, 0.84, 0.09, [...]]"
2020-09-19 23:13:57,0.0,0.0,0.0,0.29,0.84,0.12,"['2020-09-19 23:13:57', 0.0, 0.0, 0.0, 0.29, 0.84, 0.12, [...]]"
2020-09-19 23:13:57,0.0,0.0,0.0,0.29,0.83,0.12,"['2020-09-19 23:13:57', 0.0, 0.0, 0.0, 0.29, 0.83, 0.12, [...]]"
2020-09-19 23:13:58,0.0,0.0,0.0,0.28,0.83,0.08,"['2020-09-19 23:13:58', 0.0, 0.0, 0.0, 0.28, 0.83, 0.08, [...]]"
2020-09-19 23:13:59,0.0,0.0,0.0,0.28,0.83,0.08,"['2020-09-19 23:13:59', 0.0, 0.0, 0.0, 0.28, 0.83, 0.08, [...]]"
2020-09-19 23:14:00,0.0,0.0,0.0,0.29,0.82,0.09,"['2020-09-19 23:14:00', 0.0, 0.0, 0.0, 0.29, 0.82, 0.09, [...]]"
2020-09-19 23:14:00,0.0,0.0,0.0,0.29,0.83,0.09,"['2020-09-19 23:14:00', 0.0, 0.0, 0.0, 0.29, 0.83, 0.09, [...]]"
2020-09-19 23:14:01,0.0,0.0,0.0,0.29,0.83,0.09,"['2020-09-19 23:14:01', 0.0, 0.0, 0.0, 0.29, 0.83, 0.09, [...]]"
2020-09-19 23:14:02,0.0,0.0,0.0,0.32,0.8,0.7,"['2020-09-19 23:14:02', 0.0, 0.0, 0.0, 0.32, 0.8, 0.7, [...]]"
2020-09-19 23:14:03,0.0,0.0,0.0,0.32,0.8,0.1,"['2020-09-19 23:14:03', 0.0, 0.0, 0.0, 0.32, 0.8, 0.1, [...]]"
2020-09-19 23:14:03,0.0,0.0,0.0,0.27,0.8,0.1,"['2020-09-19 23:14:03', 0.0, 0.0, 0.0, 0.27, 0.8, 0.1, [...]]"
2020-09-19 23:14:04,0.0,0.0,0.0,0.31,0.81,0.07,"['2020-09-19 23:14:04', 0.0, 0.0, 0.0, 0.31, 0.81, 0.07, [...]]"
2020-09-19 23:14:05,0.0,0.0,0.0,0.31,0.81,0.07,"['2020-09-19 23:14:05', 0.0, 0.0, 0.0, 0.31, 0.81, 0.07, [...]]"
2020-09-19 23:14:05,0.0,0.0,0.0,0.28,0.8,0.09,"['2020-09-19 23:14:05', 0.0, 0.0, 0.0, 0.28, 0.8, 0.09, [...]]"
2020-09-19 23:14:06,0.0,0.0,0.0,0.28,0.82,0.09,"['2020-09-19 23:14:06', 0.0, 0.0, 0.0, 0.28, 0.82, 0.09, [...]]"
2020-09-19 23:14:07,0.0,0.0,0.0,0.28,0.82,0.09,"['2020-09-19 23:14:07', 0.0, 0.0, 0.0, 0.28, 0.82, 0.09, [...]]"
2020-09-19 23:14:08,0.0,0.0,0.0,0.26,0.8,0.08,"['2020-09-19 23:14:08', 0.0, 0.0, 0.0, 0.26, 0.8, 0.08, [...]]"
2020-09-19 23:14:08,0.0,0.0,0.0,0.26,0.8,0.09,"['2020-09-19 23:14:08', 0.0, 0.0, 0.0, 0.26, 0.8, 0.09, [...]]"
2020-09-19 23:14:09,0.0,0.0,0.0,0.34,0.81,0.09,"['2020-09-19 23:14:09', 0.0, 0.0, 0.0, 0.34, 0.81, 0.09, [...]]"
2020-09-19 23:14:10,0.0,0.0,0.0,0.29,0.83,0.12,"['2020-09-19 23:14:10', 0.0, 0.0, 0.0, 0.29, 0.83, 0.12, [...]]"
2020-09-19 23:14:11,0.0,0.0,0.0,0.29,0.83,0.12,"['2020-09-19 23:14:11', 0.0, 0.0, 0.0, 0.29, 0.83, 0.12, [...]]"
2020-09-19 23:14:11,0.0,0.0,0.0,0.34,0.83,0.41,"['2020-09-19 23:14:11', 0.0, 0.0, 0.0, 0.34, 0.83, 0.41, [...]]"
2020-09-19 23:14:12,0.0,0.0,0.0,0.31,0.83,0.08,"['2020-09-19 23:14:12', 0.0, 0.0, 0.0, 0.31, 0.83, 0.08, [...]]"
2020-09-19 23:14:13,0.0,0.0,0.0,0.31,0.83,0.08,"['2020-09-19 23:14:13', 0.0, 0.0, 0.0, 0.31, 0.83, 0.08, [...]]"
2020-09-19 23:14:13,0.0,0.0,0.0,0.3,0.84,0.1,"['2020-09-19 23:14:13', 0.0, 0.0, 0.0, 0.3, 0.84, 0.1, [...]]"
2020-09-19 23:14:14,0.0,0.0,0.0,0.3,0.84,0.08,"['2020-09-19 23:14:14', 0.0, 0.0, 0.0, 0.3, 0.84, 0.08, [...]]"
2020-09-19 23:14:15,0.0,0.0,0.0,0.31,0.84,0.08,"['2020-09-19 23:14:15', 0.0, 0.0, 0.0, 0.31, 0.84, 0.08, [...]]"
2020-09-19 23:14:16,0.0,0.0,0.0,0.31,0.84,0.1,"['2020-09-19 23:14:16', 0.0, 0.0, 0.0, 0.31, 0.84, 0.1, [...]]"
2020-09-19 23:14:16,0.0,0.0,0.0,0.31,0.84,0.1,"['2020-09-19 23:14:16', 0.0, 0.0, 0.0, 0.31, 0.84, 0.1, [...]]"
2020-09-19 23:14:17,0.0,0.0,0.0,0.32,0.88,0.12,"['2020-09-19 23:14:17', 0.0, 0.0, 0.0, 0.32, 0.88, 0.12, [...]]"
2020-09-19 23:14:18,0.0,0.0,0.0,0.33,0.86,0.09,"['2020-09-19 23:14:18', 0.0, 0.0, 0.0, 0.33, 0.86, 0.09, [...]]"
2020-09-19 23:14:18,0.0,0.0,0.0,0.33,0.86,0.09,"['2020-09-19 23:14:18', 0.0, 0.0, 0.0, 0.33, 0.86, 0.09, [...]]"
2020-09-19 23:14:19,0.0,0.0,0.0,0.36,0.87,0.08,"['2020-09-19 23:14:19', 0.0, 0.0, 0.0, 0.36, 0.87, 0.08, [...]]"
2020-09-19 23:14:20,0.0,0.0,0.0,0.36,0.85,0.09,"['2020-09-19 23:14:20', 0.0, 0.0, 0.0, 0.36, 0.85, 0.09, [...]]"
2020-09-19 23:14:21,0.0,0.0,0.0,0.3,0.85,0.09,"['2020-09-19 23:14:21', 0.0, 0.0, 0.0, 0.3, 0.85, 0.09, [...]]"
2020-09-19 23:14:21,0.0,0.0,0.0,0.33,0.83,0.09,"['2020-09-19 23:14:21', 0.0, 0.0, 0.0, 0.33, 0.83, 0.09, [...]]"
2020-09-19 23:14:22,0.0,0.0,0.0,0.33,0.83,0.09,"['2020-09-19 23:14:22', 0.0, 0.0, 0.0, 0.33, 0.83, 0.09, [...]]"
2020-09-19 23:14:23,0.0,0.0,0.0,0.32,0.83,0.09,"['2020-09-19 23:14:23', 0.0, 0.0, 0.0, 0.32, 0.83, 0.09, [...]]"
2020-09-19 23:14:24,0.0,0.0,0.0,0.3,0.84,0.11,"['2020-09-19 23:14:24', 0.0, 0.0, 0.0, 0.3, 0.84, 0.11, [...]]"
2020-09-19 23:14:24,0.0,0.0,0.0,0.3,0.84,0.11,"['2020-09-19 23:14:24', 0.0, 0.0, 0.0, 0.3, 0.84, 0.11, [...]]"
2020-09-19 23:14:25,0.0,0.0,0.0,0.33,0.8,0.09,"['2020-09-19 23:14:25', 0.0, 0.0, 0.0, 0.33, 0.8, 0.09, [...]]"
2020-09-19 23:14:26,0.0,0.0,0.0,0.29,0.83,0.08,"['2020-09-19 23:14:26', 0.0, 0.0, 0.0, 0.29, 0.83, 0.08, [...]]"
2020-09-19 23:14:26,0.0,0.0,0.0,0.29,0.83,0.08,"['2020-09-19 23:14:26', 0.0, 0.0, 0.0, 0.29, 0.83, 0.08, [...]]"
2020-09-19 23:14:27,0.0,0.0,0.0,0.3,0.83,0.09,"['2020-09-19 23:14:27', 0.0, 0.0, 0.0, 0.3, 0.83, 0.09, [...]]"
2020-09-19 23:14:28,0.0,0.0,0.0,0.3,0.83,0.09,"['2020-09-19 23:14:28', 0.0, 0.0, 0.0, 0.3, 0.83, 0.09, [...]]"
2020-09-19 23:14:29,0.0,0.0,0.0,0.3,0.83,0.09,"['2020-09-19 23:14:29', 0.0, 0.0, 0.0, 0.3, 0.83, 0.09, [...]]"
2020-09-19 23:14:29,0.0,0.0,0.0,0.33,0.82,0.12,"['2020-09-19 23:14:29', 0.0, 0.0, 0.0, 0.33, 0.82, 0.12, [...]]"
2020-09-19 23:14:30,0.0,0.0,0.0,0.33,0.82,0.12,"['2020-09-19 23:14:30', 0.0, 0.0, 0.0, 0.33, 0.82, 0.12, [...]]"
2020-09-19 23:14:31,0.0,0.0,0.0,0.33,0.88,0.49,"['2020-09-19 23:14:31', 0.0, 0.0, 0.0, 0.33, 0.88, 0.49, [...]]"
2020-09-19 23:14:32,0.0,0.0,0.0,0.31,0.81,0.11,"['2020-09-19 23:14:32', 0.0, 0.0, 0.0, 0.31, 0.81, 0.11, [...]]"
2020-09-19 23:14:32,0.0,0.0,0.0,0.31,0.81,0.11,"['2020-09-19 23:14:32', 0.0, 0.0, 0.0, 0.31, 0.81, 0.11, [...]]"
2020-09-19 23:14:33,0.0,0.0,0.0,0.33,0.85,0.14,"['2020-09-19 23:14:33', 0.0, 0.0, 0.0, 0.33, 0.85, 0.14, [...]]"
2020-09-19 23:14:34,0.0,0.0,0.0,0.33,0.84,0.1,"['2020-09-19 23:14:34', 0.0, 0.0, 0.0, 0.33, 0.84, 0.1, [...]]"
2020-09-19 23:14:34,0.0,0.0,0.0,0.33,0.84,0.1,"['2020-09-19 23:14:34', 0.0, 0.0, 0.0, 0.33, 0.84, 0.1, [...]]"
2020-09-19 23:14:35,0.0,0.0,0.0,0.3,0.83,0.09,"['2020-09-19 23:14:35', 0.0, 0.0, 0.0, 0.3, 0.83, 0.09, [...]]"
2020-09-19 23:14:36,0.0,0.0,0.0,0.3,0.83,0.09,"['2020-09-19 23:14:36', 0.0, 0.0, 0.0, 0.3, 0.83, 0.09, [...]]"
2020-09-19 23:14:37,0.0,0.0,0.0,0.3,0.86,0.1,"['2020-09-19 23:14:37', 0.0, 0.0, 0.0, 0.3, 0.86, 0.1, [...]]"
2020-09-19 23:14:37,0.0,0.0,0.0,0.4,0.87,0.1,"['2020-09-19 23:14:37', 0.0, 0.0, 0.0, 0.4, 0.87, 0.1, [...]]"
2020-09-19 23:14:38,0.0,0.0,0.0,0.4,0.87,0.1,"['2020-09-19 23:14:38', 0.0, 0.0, 0.0, 0.4, 0.87, 0.1, [...]]"
2020-09-19 23:14:39,0.0,0.0,0.0,0.37,0.84,0.1,"['2020-09-19 23:14:39', 0.0, 0.0, 0.0, 0.37, 0.84, 0.1, [...]]"
2020-09-19 23:14:39,0.0,0.0,0.0,0.37,0.84,0.09,"['2020-09-19 23:14:39', 0.0, 0.0, 0.0, 0.37, 0.84, 0.09, [...]]"
2020-09-19 23:14:40,0.0,0.0,0.0,0.33,0.84,0.09,"['2020-09-19 23:14:40', 0.0, 0.0, 0.0, 0.33, 0.84, 0.09, [...]]"
2020-09-19 23:14:41,0.0,0.0,0.0,0.33,0.85,0.15,"['2020-09-19 23:14:41', 0.0, 0.0, 0.0, 0.33, 0.85, 0.15, [...]]"
2020-09-19 23:14:42,0.0,0.0,0.0,0.33,0.85,0.2,"['2020-09-19 23:14:42', 0.0, 0.0, 0.0, 0.33, 0.85, 0.2, [...]]"
2020-09-19 23:14:42,0.0,0.0,0.0,0.32,0.86,0.2,"['2020-09-19 23:14:42', 0.0, 0.0, 0.0, 0.32, 0.86, 0.2, [...]]"
2020-09-19 23:14:43,0.0,0.0,0.0,0.28,0.82,0.09,"['2020-09-19 23:14:43', 0.0, 0.0, 0.0, 0.28, 0.82, 0.09, [...]]"
2020-09-19 23:14:44,0.0,0.0,0.0,0.28,0.82,0.09,"['2020-09-19 23:14:44', 0.0, 0.0, 0.0, 0.28, 0.82, 0.09, [...]]"
2020-09-19 23:14:45,0.0,0.0,0.0,0.31,0.84,0.11,"['2020-09-19 23:14:45', 0.0, 0.0, 0.0, 0.31, 0.84, 0.11, [...]]"
2020-09-19 23:14:45,0.0,0.0,0.0,0.27,0.81,0.1,"['2020-09-19 23:14:45', 0.0, 0.0, 0.0, 0.27, 0.81, 0.1, [...]]"
2020-09-19 23:14:46,0.0,0.0,0.0,0.27,0.81,0.1,"['2020-09-19 23:14:46', 0.0, 0.0, 0.0, 0.27, 0.81, 0.1, [...]]"
2020-09-19 23:14:47,0.0,0.0,0.0,0.27,0.77,0.1,"['2020-09-19 23:14:47', 0.0, 0.0, 0.0, 0.27, 0.77, 0.1, [...]]"
2020-09-19 23:14:47,0.0,0.0,0.0,0.27,0.77,0.18,"['2020-09-19 23:14:47', 0.0, 0.0, 0.0, 0.27, 0.77, 0.18, [...]]"
2020-09-19 23:14:48,0.0,0.0,0.0,0.87,0.54,0.18,"['2020-09-19 23:14:48', 0.0, 0.0, 0.0, 0.87, 0.54, 0.18, [...]]"
2020-09-19 23:14:49,0.0,0.0,0.0,0.32,0.79,0.15,"['2020-09-19 23:14:49', 0.0, 0.0, 0.0, 0.32, 0.79, 0.15, [...]]"
2020-09-19 23:14:50,0.0,0.0,0.0,0.32,0.79,0.15,"['2020-09-19 23:14:50', 0.0, 0.0, 0.0, 0.32, 0.79, 0.15, [...]]"
2020-09-19 23:14:50,0.0,0.0,0.0,0.41,0.84,0.44,"['2020-09-19 23:14:50', 0.0, 0.0, 0.0, 0.41, 0.84, 0.44, [...]]"
2020-09-19 23:14:51,0.0,0.0,0.0,0.32,0.78,0.18,"['2020-09-19 23:14:51', 0.0, 0.0, 0.0, 0.32, 0.78, 0.18, [...]]"
2020-09-19 23:14:52,0.0,0.0,0.0,0.32,0.78,0.18,"['2020-09-19 23:14:52', 0.0, 0.0, 0.0, 0.32, 0.78, 0.18, [...]]"
2020-09-19 23:14:53,0.0,0.0,0.0,0.38,0.84,0.17,"['2020-09-19 23:14:53', 0.0, 0.0, 0.0, 0.38, 0.84, 0.17, [...]]"
2020-09-19 23:14:53,0.0,0.0,0.0,0.38,0.73,0.1,"['2020-09-19 23:14:53', 0.0, 0.0, 0.0, 0.38, 0.73, 0.1, [...]]"
2020-09-19 23:14:54,0.0,0.0,0.0,0.19,0.73,0.1,"['2020-09-19 23:14:54', 0.0, 0.0, 0.0, 0.19, 0.73, 0.1, [...]]"
2020-09-19 23:14:55,0.0,0.0,0.0,0.44,0.86,0.1,"['2020-09-19 23:14:55', 0.0, 0.0, 0.0, 0.44, 0.86, 0.1, [...]]"
2020-09-19 23:14:55,0.0,0.0,0.0,0.44,0.86,0.41,"['2020-09-19 23:14:55', 0.0, 0.0, 0.0, 0.44, 0.86, 0.41, [...]]"
2020-09-19 23:14:56,0.0,0.0,0.0,0.26,0.79,0.41,"['2020-09-19 23:14:56', 0.0, 0.0, 0.0, 0.26, 0.79, 0.41, [...]]"
2020-09-19 23:14:57,0.0,0.0,0.0,0.3,0.78,0.12,"['2020-09-19 23:14:57', 0.0, 0.0, 0.0, 0.3, 0.78, 0.12, [...]]"
2020-09-19 23:14:58,0.0,0.0,0.0,0.3,0.78,0.12,"['2020-09-19 23:14:58', 0.0, 0.0, 0.0, 0.3, 0.78, 0.12, [...]]"
2020-09-19 23:14:58,0.0,0.0,0.0,0.28,0.8,0.08,"['2020-09-19 23:14:58', 0.0, 0.0, 0.0, 0.28, 0.8, 0.08, [...]]"
2020-09-19 23:14:59,0.0,0.0,0.0,0.28,0.79,0.11,"['2020-09-19 23:14:59', 0.0, 0.0, 0.0, 0.28, 0.79, 0.11, [...]]"
2020-09-19 23:15:00,0.0,0.0,0.0,0.3,0.79,0.11,"['2020-09-19 23:15:00', 0.0, 0.0, 0.0, 0.3, 0.79, 0.11, [...]]"
2020-09-19 23:15:00,0.0,0.0,0.0,0.26,0.8,0.09,"['2020-09-19 23:15:00', 0.0, 0.0, 0.0, 0.26, 0.8, 0.09, [...]]"
2020-09-19 23:15:01,0.0,0.0,0.0,0.26,0.8,0.09,"['2020-09-19 23:15:01', 0.0, 0.0, 0.0, 0.26, 0.8, 0.09, [...]]"
2020-09-19 23:15:02,0.0,0.0,0.0,0.24,0.76,0.09,"['2020-09-19 23:15:02', 0.0, 0.0, 0.0, 0.24, 0.76, 0.09, [...]]"
2020-09-19 23:15:03,0.0,0.0,0.0,0.28,0.78,0.09,"['2020-09-19 23:15:03', 0.0, 0.0, 0.0, 0.28, 0.78, 0.09, [...]]"
2020-09-19 23:15:03,0.0,0.0,0.0,0.28,0.78,0.09,"['2020-09-19 23:15:03', 0.0, 0.0, 0.0, 0.28, 0.78, 0.09, [...]]"
2020-09-19 23:15:04,0.0,0.0,0.0,0.29,0.82,0.12,"['2020-09-19 23:15:04', 0.0, 0.0, 0.0, 0.29, 0.82, 0.12, [...]]"
2020-09-19 23:15:05,0.0,0.0,0.0,0.28,0.8,0.13,"['2020-09-19 23:15:05', 0.0, 0.0, 0.0, 0.28, 0.8, 0.13, [...]]"
2020-09-19 23:15:06,0.0,0.0,0.0,0.28,0.8,0.13,"['2020-09-19 23:15:06', 0.0, 0.0, 0.0, 0.28, 0.8, 0.13, [...]]"
2020-09-19 23:15:06,0.0,0.0,0.0,0.27,0.79,0.12,"['2020-09-19 23:15:06', 0.0, 0.0, 0.0, 0.27, 0.79, 0.12, [...]]"
2020-09-19 23:15:07,0.0,0.0,0.0,0.27,0.8,0.19,"['2020-09-19 23:15:07', 0.0, 0.0, 0.0, 0.27, 0.8, 0.19, [...]]"
2020-09-19 23:15:08,0.0,0.0,0.0,0.29,0.8,0.19,"['2020-09-19 23:15:08', 0.0, 0.0, 0.0, 0.29, 0.8, 0.19, [...]]"
2020-09-19 23:15:08,0.0,0.0,0.0,0.36,0.78,0.08,"['2020-09-19 23:15:08', 0.0, 0.0, 0.0, 0.36, 0.78, 0.08, [...]]"
2020-09-19 23:15:09,0.0,0.0,0.0,0.36,0.78,0.08,"['2020-09-19 23:15:09', 0.0, 0.0, 0.0, 0.36, 0.78, 0.08, [...]]"
2020-09-19 23:15:10,0.0,0.0,0.0,0.32,0.83,0.12,"['2020-09-19 23:15:10', 0.0, 0.0, 0.0, 0.32, 0.83, 0.12, [...]]"
2020-09-19 23:15:11,0.0,0.0,0.0,0.26,0.79,0.11,"['2020-09-19 23:15:11', 0.0, 0.0, 0.0, 0.26, 0.79, 0.11, [...]]"
2020-09-19 23:15:11,0.0,0.0,0.0,0.26,0.79,0.11,"['2020-09-19 23:15:11', 0.0, 0.0, 0.0, 0.26, 0.79, 0.11, [...]]"
2020-09-19 23:15:12,0.0,0.0,0.0,0.3,0.81,0.08,"['2020-09-19 23:15:12', 0.0, 0.0, 0.0, 0.3, 0.81, 0.08, [...]]"
2020-09-19 23:15:13,0.0,0.0,0.0,0.3,0.9,0.6,"['2020-09-19 23:15:13', 0.0, 0.0, 0.0, 0.3, 0.9, 0.6, [...]]"
2020-09-19 23:15:14,0.0,0.0,0.0,0.33,0.9,0.6,"['2020-09-19 23:15:14', 0.0, 0.0, 0.0, 0.33, 0.9, 0.6, [...]]"
2020-09-19 23:15:14,0.0,0.0,0.0,0.32,0.83,0.4,"['2020-09-19 23:15:14', 0.0, 0.0, 0.0, 0.32, 0.83, 0.4, [...]]"
2020-09-19 23:15:15,0.0,0.0,0.0,0.32,0.83,0.4,"['2020-09-19 23:15:15', 0.0, 0.0, 0.0, 0.32, 0.83, 0.4, [...]]"
2020-09-19 23:15:16,0.0,0.0,0.0,0.31,0.82,0.09,"['2020-09-19 23:15:16', 0.0, 0.0, 0.0, 0.31, 0.82, 0.09, [...]]"
2020-09-19 23:15:16,0.0,0.0,0.0,0.32,0.87,0.1,"['2020-09-19 23:15:16', 0.0, 0.0, 0.0, 0.32, 0.87, 0.1, [...]]"
2020-09-19 23:15:17,0.0,0.0,0.0,0.32,0.87,0.1,"['2020-09-19 23:15:17', 0.0, 0.0, 0.0, 0.32, 0.87, 0.1, [...]]"
2020-09-19 23:15:18,0.0,0.0,0.0,0.33,0.86,0.09,"['2020-09-19 23:15:18', 0.0, 0.0, 0.0, 0.33, 0.86, 0.09, [...]]"
2020-09-19 23:15:19,0.0,0.0,0.0,0.33,0.86,0.1,"['2020-09-19 23:15:19', 0.0, 0.0, 0.0, 0.33, 0.86, 0.1, [...]]"
2020-09-19 23:15:19,0.0,0.0,0.0,0.3,0.86,0.1,"['2020-09-19 23:15:19', 0.0, 0.0, 0.0, 0.3, 0.86, 0.1, [...]]"
2020-09-19 23:15:20,0.0,0.0,0.0,0.32,0.87,0.41,"['2020-09-19 23:15:20', 0.0, 0.0, 0.0, 0.32, 0.87, 0.41, [...]]"
2020-09-19 23:15:21,0.0,0.0,0.0,0.32,0.87,0.41,"['2020-09-19 23:15:21', 0.0, 0.0, 0.0, 0.32, 0.87, 0.41, [...]]"
2020-09-19 23:15:21,0.0,0.0,0.0,0.32,0.85,0.09,"['2020-09-19 23:15:21', 0.0, 0.0, 0.0, 0.32, 0.85, 0.09, [...]]"
