date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-18 21:36:52,0.0,0.0,0.0,0.11,0.91,0.1
2020-09-18 21:36:53,0.0,0.0,0.0,0.13,0.92,0.09
2020-09-18 21:36:53,0.0,0.0,0.0,0.13,0.92,0.09
2020-09-18 21:36:54,0.0,0.0,0.0,0.73,0.92,0.1
2020-09-18 21:36:55,0.0,0.0,0.0,0.12,0.92,0.1
2020-09-18 21:36:56,0.0,0.0,0.0,0.12,0.92,0.1
2020-09-18 21:36:56,0.0,0.0,0.0,0.1,0.93,0.08
2020-09-18 21:36:57,0.0,0.0,0.0,0.1,0.93,0.1
2020-09-18 21:36:58,0.0,0.0,0.0,0.1,0.95,0.1
2020-09-18 21:36:58,0.0,0.0,0.0,0.11,0.92,0.1
2020-09-18 21:36:59,0.0,0.0,0.0,0.11,0.92,0.1
2020-09-18 21:37:00,0.0,0.0,0.0,0.14,0.87,0.1
2020-09-18 21:37:01,0.0,0.0,0.0,0.13,0.9,0.08
2020-09-18 21:37:01,0.0,0.0,0.0,0.13,0.9,0.08
2020-09-18 21:37:02,0.0,0.0,0.0,0.14,0.89,0.1
2020-09-18 21:37:03,0.0,0.0,0.0,0.14,0.84,0.11
2020-09-18 21:37:04,0.0,0.0,0.0,0.16,0.84,0.11
2020-09-18 21:37:04,0.0,0.0,0.0,0.14,0.91,0.07
2020-09-18 21:37:05,0.0,0.0,0.0,0.14,0.91,0.07
2020-09-18 21:37:06,0.0,0.0,0.0,0.15,0.88,0.11
2020-09-18 21:37:06,0.0,0.0,0.0,0.13,0.93,0.1
2020-09-18 21:37:07,0.0,0.0,0.0,0.13,0.93,0.1
2020-09-18 21:37:08,0.0,0.0,0.0,0.12,0.92,0.11
2020-09-18 21:37:09,0.0,0.0,0.0,0.12,0.86,0.1
2020-09-18 21:37:09,0.0,0.0,0.0,0.12,0.86,0.1
2020-09-18 21:37:10,0.0,0.0,0.0,0.12,0.9,0.4
2020-09-18 21:37:11,0.0,0.0,0.0,0.12,0.9,0.4
2020-09-18 21:37:11,0.0,0.0,0.0,0.14,0.88,0.09
2020-09-18 21:37:12,0.0,0.0,0.0,0.1,0.94,0.09
2020-09-18 21:37:13,0.0,0.0,0.0,0.1,0.94,0.09
2020-09-18 21:37:14,0.0,0.0,0.0,0.08,0.95,0.09
2020-09-18 21:37:14,0.0,0.0,0.0,0.08,0.9,0.11
2020-09-18 21:37:15,0.0,0.0,0.0,0.41,0.9,0.11
2020-09-18 21:37:16,0.0,0.0,0.0,0.11,0.89,0.1
2020-09-18 21:37:17,0.0,0.0,0.0,0.11,0.89,0.08
2020-09-18 21:37:17,0.0,0.0,0.0,0.14,0.9,0.08
2020-09-18 21:37:18,0.0,0.0,0.0,0.13,0.85,0.11
2020-09-18 21:37:19,0.0,0.0,0.0,0.13,0.85,0.11
2020-09-18 21:37:20,0.0,0.0,0.0,0.13,0.92,0.09
2020-09-18 21:37:20,0.0,0.0,0.0,0.13,0.89,0.08
2020-09-18 21:37:21,0.0,0.0,0.0,0.13,0.89,0.08
2020-09-18 21:37:22,0.0,0.0,0.0,1.06,0.87,0.11
2020-09-18 21:37:22,0.0,0.0,0.0,1.06,0.88,0.1
2020-09-18 21:37:23,0.0,0.0,0.0,0.12,0.88,0.1
2020-09-18 21:37:24,0.0,0.0,0.0,0.13,0.9,0.42
2020-09-18 21:37:25,0.0,0.0,0.0,0.13,0.9,0.1
2020-09-18 21:37:25,0.0,0.0,0.0,0.14,0.84,0.1
2020-09-18 21:37:26,0.0,0.0,0.0,0.13,0.87,0.09
2020-09-18 21:37:27,0.0,0.0,0.0,0.13,0.87,0.09
2020-09-18 21:37:27,0.0,0.0,0.0,0.11,0.89,0.08
2020-09-18 21:37:28,0.0,0.0,0.0,0.43,0.88,0.1
2020-09-18 21:37:29,0.0,0.0,0.0,0.43,0.88,0.1
2020-09-18 21:37:30,0.0,0.0,0.0,0.13,0.91,0.09
2020-09-18 21:37:30,0.0,0.0,0.0,0.13,0.91,0.12
2020-09-18 21:37:31,0.0,0.0,0.0,0.13,0.91,0.12
2020-09-18 21:37:32,0.0,0.0,0.0,0.13,0.87,0.1
2020-09-18 21:37:33,0.0,0.0,0.0,0.13,0.87,0.1
2020-09-18 21:37:33,0.0,0.0,0.0,0.13,0.86,0.1
2020-09-18 21:37:34,0.0,0.0,0.0,0.16,0.84,0.09
2020-09-18 21:37:35,0.0,0.0,0.0,0.16,0.84,0.09
2020-09-18 21:37:36,0.0,0.0,0.0,0.78,0.85,0.11
2020-09-18 21:37:36,0.0,0.0,0.0,0.15,0.87,0.09
2020-09-18 21:37:37,0.0,0.0,0.0,0.15,0.87,0.09
2020-09-18 21:37:38,0.0,0.0,0.0,0.13,0.84,0.74
2020-09-18 21:37:38,0.0,0.0,0.0,0.13,0.85,0.09
2020-09-18 21:37:39,0.0,0.0,0.0,0.14,0.85,0.09
2020-09-18 21:37:40,0.0,0.0,0.0,0.13,0.9,0.11
2020-09-18 21:37:41,0.0,0.0,0.0,0.13,0.9,0.11
2020-09-18 21:37:41,0.0,0.0,0.0,0.12,0.87,0.1
2020-09-18 21:37:42,0.0,0.0,0.0,0.45,0.89,0.08
2020-09-18 21:37:43,0.0,0.0,0.0,0.45,0.89,0.08
2020-09-18 21:37:44,0.0,0.0,0.0,0.13,0.89,0.1
2020-09-18 21:37:44,0.0,0.0,0.0,0.13,0.86,0.09
2020-09-18 21:37:45,0.0,0.0,0.0,0.13,0.86,0.09
2020-09-18 21:37:46,0.0,0.0,0.0,0.13,0.86,0.08
2020-09-18 21:37:46,0.0,0.0,0.0,0.13,0.86,0.11
2020-09-18 21:37:47,0.0,0.0,0.0,0.12,0.9,0.11
2020-09-18 21:37:48,0.0,0.0,0.0,0.1,0.93,0.09
2020-09-18 21:37:49,0.0,0.0,0.0,0.1,0.93,0.09
2020-09-18 21:37:49,0.0,0.0,0.0,0.41,0.9,0.1
2020-09-18 21:37:50,0.0,0.0,0.0,0.12,0.89,0.1
2020-09-18 21:37:51,0.0,0.0,0.0,0.12,0.89,0.1
2020-09-18 21:37:52,0.0,0.0,0.0,0.12,0.89,0.71
2020-09-18 21:37:52,0.0,0.0,0.0,0.12,0.88,0.1
2020-09-18 21:37:53,0.0,0.0,0.0,0.11,0.88,0.1
2020-09-18 21:37:54,0.0,0.0,0.0,0.11,0.85,0.09
2020-09-18 21:37:55,0.0,0.0,0.0,0.11,0.88,0.09
2020-09-18 21:37:55,0.0,0.0,0.0,0.13,0.88,0.09
2020-09-18 21:37:56,0.0,0.0,0.0,0.15,0.87,0.11
2020-09-18 21:37:57,0.0,0.0,0.0,0.15,0.87,0.11
2020-09-18 21:37:57,0.0,0.0,0.0,0.13,0.85,0.1
2020-09-18 21:37:58,0.0,0.0,0.0,0.15,0.85,0.09
2020-09-18 21:37:59,0.0,0.0,0.0,0.15,0.85,0.09
2020-09-18 21:38:00,0.0,0.0,0.0,0.16,0.86,0.1
2020-09-18 21:38:00,0.0,0.0,0.0,0.16,0.86,0.09
2020-09-18 21:38:01,0.0,0.0,0.0,0.14,0.86,0.09
2020-09-18 21:38:02,0.0,0.0,0.0,0.13,0.9,0.1
2020-09-18 21:38:02,0.0,0.0,0.0,0.13,0.9,0.1
2020-09-18 21:38:03,0.0,0.0,0.0,0.77,0.83,0.17
2020-09-18 21:38:04,0.0,0.0,0.0,2.4,0.89,2.18
2020-09-18 21:38:05,0.0,0.0,0.0,2.4,0.89,2.18
2020-09-18 21:38:05,0.0,0.0,0.0,1.3,1.2,1.68
2020-09-18 21:38:06,0.0,0.0,0.0,1.3,1.63,0.84
2020-09-18 21:38:07,0.0,0.0,0.0,1.07,1.63,0.84
2020-09-18 21:38:08,0.0,0.0,0.0,1.1,1.25,1.02
2020-09-18 21:38:08,0.0,0.0,0.0,1.1,1.25,0.1
2020-09-18 21:38:09,0.0,0.0,0.0,0.13,0.88,0.1
2020-09-18 21:38:10,0.0,0.0,0.0,0.44,0.91,0.11
2020-09-18 21:38:10,0.0,0.0,0.0,0.44,0.91,0.11
2020-09-18 21:38:11,0.0,0.0,0.0,0.16,0.91,0.15
2020-09-18 21:38:12,0.0,0.0,0.0,0.13,0.82,0.08
2020-09-18 21:38:13,0.0,0.0,0.0,0.13,0.82,0.08
2020-09-18 21:38:13,0.0,0.0,0.0,0.16,0.84,0.09
2020-09-18 21:38:14,0.0,0.0,0.0,0.16,0.84,0.12
2020-09-18 21:38:15,0.0,0.0,0.0,0.17,0.89,0.12
2020-09-18 21:38:16,0.0,0.0,0.0,0.14,0.81,0.1
2020-09-18 21:38:16,0.0,0.0,0.0,0.14,0.81,0.1
2020-09-18 21:38:17,0.0,0.0,0.0,0.48,0.89,0.11
2020-09-18 21:38:18,0.0,0.0,0.0,0.18,0.83,0.12
2020-09-18 21:38:18,0.0,0.0,0.0,0.18,0.83,0.12
2020-09-18 21:38:19,0.0,0.0,0.0,0.15,0.82,0.41
2020-09-18 21:38:20,0.0,0.0,0.0,0.14,0.85,0.11
2020-09-18 21:38:21,0.0,0.0,0.0,0.14,0.85,0.11
2020-09-18 21:38:21,0.0,0.0,0.0,0.46,1.37,0.4
2020-09-18 21:38:22,0.0,0.0,0.0,0.46,1.37,1.38
2020-09-18 21:38:23,0.0,0.0,0.0,0.65,1.65,1.38
2020-09-18 21:38:24,0.0,0.0,0.0,0.31,0.89,0.35
2020-09-18 21:38:24,0.0,0.0,0.0,0.31,0.89,0.35
2020-09-18 21:38:25,0.0,0.0,0.0,0.24,0.87,0.16
2020-09-18 21:38:26,0.0,0.0,0.0,0.18,0.83,0.71
2020-09-18 21:38:26,0.0,0.0,0.0,0.18,0.83,0.71
2020-09-18 21:38:27,0.0,0.0,0.0,0.14,0.82,0.08
2020-09-18 21:38:28,0.0,0.0,0.0,0.14,0.85,0.09
2020-09-18 21:38:29,0.0,0.0,0.0,0.12,0.85,0.09
2020-09-18 21:38:29,0.0,0.0,0.0,0.13,0.85,0.09
2020-09-18 21:38:30,0.0,0.0,0.0,0.13,0.85,0.07
2020-09-18 21:38:31,0.0,0.0,0.0,0.43,0.88,0.07
2020-09-18 21:38:32,0.0,0.0,0.0,0.18,0.84,0.14
2020-09-18 21:38:32,0.0,0.0,0.0,0.18,0.84,0.14
2020-09-18 21:38:33,0.0,0.0,0.0,0.14,0.86,0.42
2020-09-18 21:38:34,0.0,0.0,0.0,0.13,0.86,0.09
2020-09-18 21:38:34,0.0,0.0,0.0,0.13,0.86,0.09
2020-09-18 21:38:35,0.0,0.0,0.0,0.21,0.88,0.15
2020-09-18 21:38:36,0.0,0.0,0.0,0.21,0.88,0.09
2020-09-18 21:38:37,0.0,0.0,0.0,0.14,0.88,0.09
2020-09-18 21:38:37,0.0,0.0,0.0,0.41,0.77,0.1
2020-09-18 21:38:38,0.0,0.0,0.0,0.41,0.77,0.11
2020-09-18 21:38:39,0.0,0.0,0.0,0.17,0.85,0.11
2020-09-18 21:38:40,0.0,0.0,0.0,0.2,0.84,0.46
2020-09-18 21:38:40,0.0,0.0,0.0,0.2,0.84,0.46
2020-09-18 21:38:41,0.0,0.0,0.0,0.14,0.83,0.09
2020-09-18 21:38:42,0.0,0.0,0.0,0.15,0.85,0.1
2020-09-18 21:38:43,0.0,0.0,0.0,0.15,0.85,0.1
2020-09-18 21:38:43,0.0,0.0,0.0,0.12,0.83,0.1
2020-09-18 21:38:44,0.0,0.0,0.0,0.12,0.83,0.11
2020-09-18 21:38:45,0.0,0.0,0.0,0.44,0.87,0.11
2020-09-18 21:38:45,0.0,0.0,0.0,0.12,0.9,0.1
2020-09-18 21:38:46,0.0,0.0,0.0,0.12,0.9,0.1
2020-09-18 21:38:47,0.0,0.0,0.0,0.12,0.85,0.4
2020-09-18 21:38:48,0.0,0.0,0.0,0.15,0.89,0.09
2020-09-18 21:38:48,0.0,0.0,0.0,0.15,0.89,0.09
2020-09-18 21:38:49,0.0,0.0,0.0,0.13,0.84,0.1
2020-09-18 21:38:50,0.0,0.0,0.0,0.13,0.85,0.11
2020-09-18 21:38:50,0.0,0.0,0.0,0.14,0.85,0.11
2020-09-18 21:38:51,0.0,0.0,0.0,0.46,0.9,0.1
2020-09-18 21:38:52,0.0,0.0,0.0,0.46,0.9,0.1
2020-09-18 21:38:53,0.0,0.0,0.0,0.13,0.89,0.09
2020-09-18 21:38:53,0.0,0.0,0.0,0.13,0.84,0.41
2020-09-18 21:38:54,0.0,0.0,0.0,0.13,0.84,0.41
2020-09-18 21:38:55,0.0,0.0,0.0,0.12,0.88,0.1
2020-09-18 21:38:56,0.0,0.0,0.0,0.12,0.91,0.1
2020-09-18 21:38:56,0.0,0.0,0.0,0.11,0.91,0.1
2020-09-18 21:38:57,0.0,0.0,0.0,0.11,0.9,0.11
2020-09-18 21:38:58,0.0,0.0,0.0,0.11,0.9,0.07
2020-09-18 21:38:58,0.0,0.0,0.0,0.42,0.89,0.07
2020-09-18 21:38:59,0.0,0.0,0.0,0.12,0.9,0.11
2020-09-18 21:39:00,0.0,0.0,0.0,0.12,0.9,0.11
2020-09-18 21:39:01,0.0,0.0,0.0,0.13,0.91,0.09
2020-09-18 21:39:01,0.0,0.0,0.0,0.13,0.96,0.09
2020-09-18 21:39:02,0.0,0.0,0.0,0.11,0.96,0.09
2020-09-18 21:39:03,0.0,0.0,0.0,0.11,0.9,0.09
2020-09-18 21:39:04,0.0,0.0,0.0,0.11,0.9,0.09
2020-09-18 21:39:04,0.0,0.0,0.0,0.13,0.93,0.09
2020-09-18 21:39:05,0.0,0.0,0.0,0.1,0.88,0.1
2020-09-18 21:39:06,0.0,0.0,0.0,0.1,0.88,0.1
2020-09-18 21:39:06,0.0,0.0,0.0,0.12,0.87,0.08
2020-09-18 21:39:07,0.0,0.0,0.0,0.12,0.92,0.72
2020-09-18 21:39:08,0.0,0.0,0.0,0.12,0.92,0.72
2020-09-18 21:39:09,0.0,0.0,0.0,0.13,0.87,0.42
2020-09-18 21:39:09,0.0,0.0,0.0,0.13,0.88,0.1
2020-09-18 21:39:10,0.0,0.0,0.0,0.1,0.88,0.1
2020-09-18 21:39:11,0.0,0.0,0.0,0.14,0.84,0.08
2020-09-18 21:39:12,0.0,0.0,0.0,0.14,0.84,0.11
2020-09-18 21:39:12,0.0,0.0,0.0,0.45,0.84,0.11
2020-09-18 21:39:13,0.0,0.0,0.0,0.12,0.86,0.09
2020-09-18 21:39:14,0.0,0.0,0.0,0.12,0.86,0.09
2020-09-18 21:39:14,0.0,0.0,0.0,0.15,0.88,0.41
2020-09-18 21:39:15,0.0,0.0,0.0,0.15,0.8,0.15
2020-09-18 21:39:16,0.0,0.0,0.0,0.15,0.8,0.15
2020-09-18 21:39:17,0.0,0.0,0.0,0.52,0.72,0.5
2020-09-18 21:39:17,0.0,0.0,0.0,0.52,0.72,0.73
2020-09-18 21:39:18,0.0,0.0,0.0,0.68,1.04,0.73
2020-09-18 21:39:19,0.0,0.0,0.0,0.47,0.96,0.38
2020-09-18 21:39:19,0.0,0.0,0.0,0.47,0.96,0.38
2020-09-18 21:39:20,0.0,0.0,0.0,0.12,0.85,0.08
2020-09-18 21:39:21,0.0,0.0,0.0,0.13,0.88,0.09
2020-09-18 21:39:22,0.0,0.0,0.0,0.13,0.88,0.09
2020-09-18 21:39:22,0.0,0.0,0.0,0.12,0.9,0.09
2020-09-18 21:39:23,0.0,0.0,0.0,0.12,0.89,0.1
2020-09-18 21:39:24,0.0,0.0,0.0,0.12,0.89,0.1
2020-09-18 21:39:25,0.0,0.0,0.0,0.12,0.88,0.1
2020-09-18 21:39:25,0.0,0.0,0.0,0.12,0.88,0.1
2020-09-18 21:39:26,0.0,0.0,0.0,0.44,0.84,0.11
2020-09-18 21:39:27,0.0,0.0,0.0,0.13,0.88,0.1
2020-09-18 21:39:27,0.0,0.0,0.0,0.13,0.88,0.1
2020-09-18 21:39:28,0.0,0.0,0.0,0.16,0.88,0.72
2020-09-18 21:39:29,0.0,0.0,0.0,0.16,0.88,0.07
2020-09-18 21:39:30,0.0,0.0,0.0,0.1,0.88,0.07
2020-09-18 21:39:30,0.0,0.0,0.0,0.13,0.87,0.11
2020-09-18 21:39:31,0.0,0.0,0.0,0.13,0.87,0.11
2020-09-18 21:39:32,0.0,0.0,0.0,0.46,0.87,0.09
2020-09-18 21:39:32,0.0,0.0,0.0,0.15,0.85,0.1
2020-09-18 21:39:33,0.0,0.0,0.0,0.15,0.85,0.1
2020-09-18 21:39:34,0.0,0.0,0.0,0.14,0.88,0.11
2020-09-18 21:39:35,0.0,0.0,0.0,0.11,0.88,0.08
2020-09-18 21:39:35,0.0,0.0,0.0,0.11,0.88,0.08
2020-09-18 21:39:36,0.0,0.0,0.0,0.12,0.86,0.07
2020-09-18 21:39:37,0.0,0.0,0.0,0.12,0.86,0.09
2020-09-18 21:39:38,0.0,0.0,0.0,0.12,0.86,0.09
2020-09-18 21:39:38,0.0,0.0,0.0,0.13,0.89,0.09
2020-09-18 21:39:39,0.0,0.0,0.0,0.13,0.89,0.09
2020-09-18 21:39:40,0.0,0.0,0.0,0.14,0.88,0.09
2020-09-18 21:39:40,0.0,0.0,0.0,0.15,0.85,0.12
2020-09-18 21:39:41,0.0,0.0,0.0,0.15,0.85,0.12
2020-09-18 21:39:42,0.0,0.0,0.0,0.12,0.88,0.39
2020-09-18 21:39:43,0.0,0.0,0.0,0.12,0.88,0.42
2020-09-18 21:39:43,0.0,0.0,0.0,0.13,0.87,0.42
2020-09-18 21:39:44,0.0,0.0,0.0,0.13,0.86,0.09
2020-09-18 21:39:45,0.0,0.0,0.0,0.13,0.86,0.09
2020-09-18 21:39:46,0.0,0.0,0.0,0.73,0.88,0.1
2020-09-18 21:39:46,0.0,0.0,0.0,0.15,0.87,0.1
2020-09-18 21:39:47,0.0,0.0,0.0,0.15,0.87,0.1
2020-09-18 21:39:48,0.0,0.0,0.0,0.17,0.84,0.41
2020-09-18 21:39:48,0.0,0.0,0.0,0.17,0.85,0.1
2020-09-18 21:39:49,0.0,0.0,0.0,0.17,0.85,0.1
2020-09-18 21:39:50,0.0,0.0,0.0,0.22,0.93,0.1
2020-09-18 21:39:51,0.0,0.0,0.0,0.22,0.93,0.31
2020-09-18 21:39:51,0.0,0.0,0.0,0.29,0.95,0.31
2020-09-18 21:39:52,0.0,0.0,0.0,0.64,0.88,0.46
2020-09-18 21:39:53,0.0,0.0,0.0,0.64,0.88,0.46
2020-09-18 21:39:54,0.0,0.0,0.0,0.28,0.99,0.14
2020-09-18 21:39:54,0.0,0.0,0.0,0.15,0.89,0.45
2020-09-18 21:39:55,0.0,0.0,0.0,0.15,0.89,0.45
2020-09-18 21:39:56,0.0,0.0,0.0,0.3,0.84,0.24
2020-09-18 21:39:56,0.0,0.0,0.0,0.3,0.86,0.18
2020-09-18 21:39:57,0.0,0.0,0.0,0.25,0.86,0.18
2020-09-18 21:39:58,0.0,0.0,0.0,0.12,0.85,0.12
2020-09-18 21:39:59,0.0,0.0,0.0,0.12,0.85,0.09
2020-09-18 21:39:59,0.0,0.0,0.0,0.11,0.86,0.09
2020-09-18 21:40:00,0.0,0.0,0.0,0.13,0.83,0.12
2020-09-18 21:40:01,0.0,0.0,0.0,0.13,0.83,0.12
2020-09-18 21:40:02,0.0,0.0,0.0,0.14,0.86,0.72
2020-09-18 21:40:02,0.0,0.0,0.0,0.14,0.86,0.14
2020-09-18 21:40:03,0.0,0.0,0.0,0.16,0.86,0.14
2020-09-18 21:40:04,0.0,0.0,0.0,0.18,0.84,0.1
2020-09-18 21:40:04,0.0,0.0,0.0,0.18,0.84,0.1
2020-09-18 21:40:05,0.0,0.0,0.0,0.15,0.84,0.1
2020-09-18 21:40:06,0.0,0.0,0.0,0.13,0.83,0.1
2020-09-18 21:40:07,0.0,0.0,0.0,0.13,0.83,0.1
2020-09-18 21:40:07,0.0,0.0,0.0,0.15,0.85,0.13
2020-09-18 21:40:08,0.0,0.0,0.0,0.15,0.85,1.02
2020-09-18 21:40:09,0.0,0.0,0.0,0.13,0.85,1.02
2020-09-18 21:40:09,0.0,0.0,0.0,0.13,0.85,0.12
2020-09-18 21:40:10,0.0,0.0,0.0,0.13,0.85,0.11
2020-09-18 21:40:11,0.0,0.0,0.0,0.14,0.81,0.11
2020-09-18 21:40:12,0.0,0.0,0.0,0.11,0.86,0.1
2020-09-18 21:40:12,0.0,0.0,0.0,0.11,0.86,0.1
2020-09-18 21:40:13,0.0,0.0,0.0,0.42,0.87,0.13
2020-09-18 21:40:14,0.0,0.0,0.0,0.12,0.88,0.11
2020-09-18 21:40:15,0.0,0.0,0.0,0.12,0.88,0.11
2020-09-18 21:40:15,0.0,0.0,0.0,0.11,0.89,0.12
2020-09-18 21:40:16,0.0,0.0,0.0,0.11,0.89,0.15
2020-09-18 21:40:17,0.0,0.0,0.0,0.17,0.9,0.15
2020-09-18 21:40:17,0.0,0.0,0.0,0.19,0.69,0.24
2020-09-18 21:40:18,0.0,0.0,0.0,0.19,0.69,0.24
2020-09-18 21:40:19,0.01,0.01,0.01,2.5,2.29,3.75
2020-09-18 21:40:20,0.01,0.01,0.01,0.67,1.05,0.87
2020-09-18 21:40:20,0.0,0.0,0.0,0.67,1.05,0.87
2020-09-18 21:40:21,0.0,0.0,0.0,0.33,0.88,0.57
2020-09-18 21:40:22,0.0,0.0,0.0,0.33,0.69,0.44
2020-09-18 21:40:22,0.0,0.0,0.0,0.41,0.69,0.44
2020-09-18 21:40:23,0.0,0.04,0.06,11.19,17.6,11.83
2020-09-18 21:40:24,0.04,0.04,0.06,11.19,17.6,22.84
2020-09-18 21:40:25,0.08,0.08,0.09,29.73,19.69,22.84
2020-09-18 21:40:25,0.08,0.08,0.02,3.72,2.72,1.86
2020-09-18 21:40:26,0.0,0.02,0.02,3.72,2.72,1.86
2020-09-18 21:40:27,0.0,0.0,0.01,2.36,1.83,0.51
2020-09-18 21:40:28,0.0,0.0,0.01,2.36,0.89,0.09
2020-09-18 21:40:28,0.0,0.0,0.0,0.29,0.89,0.09
2020-09-18 21:40:29,0.0,0.0,0.0,0.16,0.87,0.05
2020-09-18 21:40:30,0.0,0.0,0.0,0.16,0.87,0.08
2020-09-18 21:40:30,0.0,0.0,0.0,0.15,0.81,0.08
2020-09-18 21:40:31,0.0,0.0,0.0,0.09,0.77,0.08
2020-09-18 21:40:32,0.0,0.0,0.0,0.09,0.77,0.08
2020-09-18 21:40:33,0.0,0.0,0.0,0.45,0.8,0.07
2020-09-18 21:40:33,0.0,0.0,0.0,0.45,0.79,0.09
2020-09-18 21:40:34,0.0,0.0,0.0,0.13,0.79,0.09
2020-09-18 21:40:35,0.0,0.0,0.0,0.12,0.79,0.37
2020-09-18 21:40:36,0.0,0.0,0.0,0.12,0.79,0.07
2020-09-18 21:40:36,0.0,0.0,0.0,0.12,0.78,0.07
2020-09-18 21:40:37,0.0,0.0,0.0,0.13,0.88,0.07
2020-09-18 21:40:38,0.0,0.0,0.0,0.13,0.88,0.06
2020-09-18 21:40:38,0.0,0.0,0.0,0.12,0.81,0.06
2020-09-18 21:40:39,0.0,0.0,0.0,0.09,0.8,0.08
2020-09-18 21:40:40,0.0,0.0,0.0,0.09,0.8,0.08
2020-09-18 21:40:41,0.0,0.0,0.0,0.1,0.81,0.07
2020-09-18 21:40:41,0.0,0.0,0.0,0.15,0.79,0.39
2020-09-18 21:40:42,0.0,0.0,0.0,0.15,0.79,0.39
2020-09-18 21:40:43,0.0,0.0,0.0,0.13,0.79,0.08
2020-09-18 21:40:44,0.0,0.0,0.0,0.13,0.79,0.09
2020-09-18 21:40:44,0.0,0.0,0.0,0.1,0.8,0.09
2020-09-18 21:40:45,0.0,0.0,0.0,0.16,0.72,0.12
2020-09-18 21:40:46,0.0,0.0,0.0,0.16,0.72,0.12
2020-09-18 21:40:46,0.0,0.0,0.0,0.3,0.82,0.12
2020-09-18 21:40:47,0.0,0.0,0.0,0.19,0.68,0.11
2020-09-18 21:40:48,0.0,0.0,0.0,0.19,0.68,0.11
2020-09-18 21:40:49,0.0,0.0,0.0,0.25,0.92,0.22
2020-09-18 21:40:49,0.0,0.0,0.0,0.25,0.85,0.06
2020-09-18 21:40:50,0.0,0.0,0.0,0.1,0.85,0.06
2020-09-18 21:40:51,0.0,0.0,0.0,0.13,0.8,0.08
2020-09-18 21:40:52,0.0,0.0,0.0,0.13,0.8,0.08
2020-09-18 21:40:52,0.0,0.0,0.0,0.13,0.8,0.08
2020-09-18 21:40:53,0.0,0.0,0.0,0.11,0.81,0.07
2020-09-18 21:40:54,0.0,0.0,0.0,0.11,0.81,0.07
2020-09-18 21:40:54,0.0,0.0,0.0,0.11,0.78,0.08
2020-09-18 21:40:55,0.0,0.0,0.0,0.13,0.78,0.69
2020-09-18 21:40:56,0.0,0.0,0.0,0.13,0.78,0.69
2020-09-18 21:40:57,0.0,0.0,0.0,0.12,0.81,0.08
2020-09-18 21:40:57,0.0,0.0,0.0,0.12,0.84,0.08
2020-09-18 21:40:58,0.0,0.0,0.0,0.14,0.84,0.08
2020-09-18 21:40:59,0.0,0.0,0.0,0.13,0.78,0.07
2020-09-18 21:41:00,0.0,0.0,0.0,0.13,0.78,0.05
2020-09-18 21:41:00,0.0,0.0,0.0,0.12,0.81,0.05
2020-09-18 21:41:01,0.0,0.0,0.0,0.11,0.77,0.08
2020-09-18 21:41:02,0.0,0.0,0.0,0.11,0.77,0.08
2020-09-18 21:41:03,0.0,0.0,0.0,0.11,0.79,0.39
2020-09-18 21:41:03,0.0,0.0,0.0,0.11,0.78,0.07
2020-09-18 21:41:04,0.0,0.0,0.0,0.11,0.78,0.07
2020-09-18 21:41:05,0.0,0.0,0.0,0.15,0.81,0.06
2020-09-18 21:41:05,0.0,0.0,0.0,0.15,0.78,0.07
2020-09-18 21:41:06,0.0,0.0,0.0,0.43,0.78,0.07
2020-09-18 21:41:07,0.0,0.0,0.0,0.19,0.83,0.09
2020-09-18 21:41:08,0.0,0.0,0.0,0.19,0.83,0.09
2020-09-18 21:41:08,0.0,0.0,0.0,0.12,0.73,0.7
2020-09-18 21:41:09,0.0,0.0,0.0,0.13,0.77,0.38
2020-09-18 21:41:10,0.0,0.0,0.0,0.13,0.77,0.38
2020-09-18 21:41:11,0.0,0.0,0.0,0.13,0.78,0.08
2020-09-18 21:41:11,0.0,0.0,0.0,0.11,0.8,0.07
2020-09-18 21:41:12,0.0,0.0,0.0,0.11,0.8,0.07
2020-09-18 21:41:13,0.0,0.0,0.0,0.42,0.79,0.06
2020-09-18 21:41:13,0.0,0.0,0.0,0.42,0.79,0.08
2020-09-18 21:41:14,0.0,0.0,0.0,0.13,0.8,0.08
2020-09-18 21:41:15,0.0,0.0,0.0,0.14,0.79,0.7
2020-09-18 21:41:16,0.0,0.0,0.0,0.14,0.79,0.7
2020-09-18 21:41:16,0.0,0.0,0.0,0.13,0.77,0.09
2020-09-18 21:41:17,0.0,0.0,0.0,0.12,0.78,0.07
2020-09-18 21:41:18,0.0,0.0,0.0,0.12,0.78,0.07
2020-09-18 21:41:19,0.0,0.0,0.0,0.12,0.79,0.07
2020-09-18 21:41:19,0.0,0.0,0.0,0.12,0.78,0.07
2020-09-18 21:41:20,0.0,0.0,0.0,0.73,0.78,0.07
2020-09-18 21:41:21,0.0,0.0,0.0,0.15,0.95,0.1
2020-09-18 21:41:22,0.0,0.0,0.0,0.15,0.95,0.56
2020-09-18 21:41:22,0.0,0.0,0.0,0.42,0.91,0.56
2020-09-18 21:41:23,0.0,0.0,0.0,0.77,1.4,0.37
2020-09-18 21:41:24,0.0,0.0,0.0,0.77,1.4,0.37
2020-09-18 21:41:24,0.0,0.0,0.0,0.43,0.8,0.17
2020-09-18 21:41:25,0.0,0.0,0.0,0.29,1.01,0.14
