date,accX,accY,accZ,gyrX,gyrY,gyrZ
2020-09-14 09:47:26,0.0,0.0,0.01,3.01,1.5,1.49,1.49
2020-09-14 09:47:27,0.0,0.0,0.0,0.79,1.17,0.6,0.6
2020-09-14 09:47:28,0.0,0.0,0.0,0.94,1.06,0.36,0.36
2020-09-14 09:47:28,0.0,0.0,0.0,0.94,1.06,0.36,0.36
2020-09-14 09:47:29,0.0,0.0,0.0,0.8,0.95,0.4,0.4
2020-09-14 09:47:30,0.0,0.0,0.0,0.8,0.95,0.63,0.63
2020-09-14 09:47:30,0.0,0.0,0.0,0.99,0.96,0.63,0.63
2020-09-14 09:47:31,0.0,0.01,0.0,1.92,3.26,2.99,2.99
2020-09-14 09:47:32,0.0,0.01,0.0,1.92,3.26,2.99,2.99
2020-09-14 09:47:33,0.01,0.01,0.0,1.96,3.06,2.47,2.47
2020-09-14 09:47:33,0.01,0.01,0.0,2.94,3.66,1.54,1.54
2020-09-14 09:47:34,0.0,0.0,0.0,2.94,3.66,1.54,1.54
2020-09-14 09:47:35,0.03,0.02,0.01,9.4,9.61,5.44,5.44
2020-09-14 09:47:35,0.03,0.02,0.01,9.4,9.46,9.36,9.36
2020-09-14 09:47:36,0.06,0.04,0.03,9.16,9.46,9.36,9.36
2020-09-14 09:47:37,0.06,0.04,0.05,7.54,18.71,7.03,7.03
2020-09-14 09:47:38,0.06,0.04,0.05,7.54,18.71,4.34,4.34
2020-09-14 09:47:38,0.06,0.05,0.06,11.08,16.46,4.34,4.34
2020-09-14 09:47:39,0.06,0.05,0.05,7.99,9.24,13.28,13.28
2020-09-14 09:47:40,0.07,0.05,0.05,7.99,9.24,13.28,13.28
2020-09-14 09:47:41,0.02,0.02,0.01,4.38,5.32,9.16,9.16
2020-09-14 09:47:41,0.02,0.02,0.01,0.8,1.63,0.81,0.81
2020-09-14 09:47:42,0.0,0.0,0.0,0.8,1.63,0.81,0.81
2020-09-14 09:47:43,0.0,0.0,0.0,0.78,0.98,0.4,0.4
2020-09-14 09:47:43,0.0,0.0,0.0,0.78,0.98,0.15,0.15
2020-09-14 09:47:44,0.0,0.0,0.0,0.75,1.14,0.15,0.15
2020-09-14 09:47:45,0.0,0.0,0.0,0.71,0.9,0.41,0.41
2020-09-14 09:47:46,0.0,0.0,0.0,0.71,0.9,0.41,0.41
2020-09-14 09:47:46,0.0,0.0,0.0,0.71,0.93,0.69,0.69
2020-09-14 09:47:47,0.0,0.0,0.0,0.72,1.05,0.17,0.17
2020-09-14 09:47:48,0.0,0.0,0.0,0.72,1.05,0.17,0.17
2020-09-14 09:47:49,0.0,0.0,0.0,0.72,0.92,0.19,0.19
2020-09-14 09:47:49,0.0,0.0,0.0,0.72,0.92,0.28,0.28
2020-09-14 09:47:50,0.0,0.0,0.0,0.78,0.92,0.28,0.28
2020-09-14 09:47:51,0.0,0.0,0.0,0.78,1.0,0.25,0.25
2020-09-14 09:47:51,0.0,0.0,0.0,0.78,1.0,0.25,0.25
2020-09-14 09:47:52,0.0,0.0,0.0,0.83,0.97,0.22,0.22
2020-09-14 09:47:53,0.0,0.0,0.0,0.68,0.83,0.47,0.47
2020-09-14 09:47:54,0.0,0.0,0.0,0.68,0.83,0.47,0.47
2020-09-14 09:47:54,0.0,0.0,0.0,0.81,1.21,0.73,0.73
2020-09-14 09:47:55,0.0,0.0,0.0,0.81,0.9,0.81,0.81
2020-09-14 09:47:56,0.0,0.0,0.0,0.46,0.9,0.81,0.81
2020-09-14 09:47:57,0.01,0.01,0.01,6.75,9.7,3.95,3.95
2020-09-14 09:47:57,0.01,0.01,0.01,6.75,1.48,0.9,0.9
2020-09-14 09:47:58,0.0,0.0,0.0,1.69,1.48,0.9,0.9
2020-09-14 09:47:59,0.0,0.0,0.0,0.72,0.88,0.14,0.14
2020-09-14 09:48:00,0.0,0.0,0.0,0.72,0.88,0.1,0.1
2020-09-14 09:48:00,0.0,0.0,0.0,0.75,0.91,0.1,0.1
2020-09-14 09:48:01,0.0,0.0,0.0,0.79,0.89,0.11,0.11
2020-09-14 09:48:02,0.0,0.0,0.0,0.79,0.89,0.11,0.11
2020-09-14 09:48:02,0.0,0.0,0.0,0.75,0.91,0.09,0.09
2020-09-14 09:48:03,0.0,0.0,0.0,0.77,0.93,0.09,0.09
2020-09-14 09:48:04,0.0,0.0,0.0,0.77,0.93,0.09,0.09
2020-09-14 09:48:05,0.0,0.0,0.0,0.77,0.91,0.13,0.13
2020-09-14 09:48:05,0.0,0.0,0.0,0.77,0.91,0.73,0.73
2020-09-14 09:48:06,0.0,0.0,0.0,0.73,0.9,0.73,0.73
2020-09-14 09:48:07,0.0,0.0,0.0,0.75,0.89,0.75,0.75
2020-09-14 09:48:08,0.0,0.0,0.0,0.75,0.89,0.75,0.75
2020-09-14 09:48:08,0.0,0.0,0.0,0.71,0.93,0.42,0.42
2020-09-14 09:48:09,0.0,0.0,0.0,0.74,0.87,0.11,0.11
2020-09-14 09:48:10,0.0,0.0,0.0,0.74,0.87,0.11,0.11
2020-09-14 09:48:10,0.0,0.0,0.0,0.76,0.92,0.11,0.11
2020-09-14 09:48:11,0.0,0.0,0.0,0.78,0.9,0.13,0.13
2020-09-14 09:48:12,0.0,0.0,0.0,0.78,0.9,0.13,0.13
2020-09-14 09:48:13,0.0,0.0,0.0,0.77,0.88,0.13,0.13
2020-09-14 09:48:13,0.0,0.0,0.0,0.77,0.88,0.68,0.68
2020-09-14 09:48:14,0.0,0.0,0.0,1.04,0.84,0.68,0.68
2020-09-14 09:48:15,0.0,0.0,0.0,7.33,8.08,4.91,4.91
2020-09-14 09:48:16,0.0,0.0,0.0,7.33,8.08,4.91,4.91
2020-09-14 09:48:16,0.03,0.02,0.02,3.66,5.78,4.61,4.61
2020-09-14 09:48:17,0.03,0.02,0.0,10.46,9.12,8.57,8.57
2020-09-14 09:48:18,0.01,0.0,0.0,10.46,9.12,8.57,8.57
2020-09-14 09:48:19,0.03,0.03,0.03,17.53,24.86,19.03,19.03
2020-09-14 09:48:19,0.03,0.03,0.03,28.36,21.66,38.16,38.16
2020-09-14 09:48:20,0.1,0.13,0.07,28.36,21.66,38.16,38.16
2020-09-14 09:48:21,0.17,0.14,0.09,35.99,30.55,31.01,31.01
2020-09-14 09:48:21,0.17,0.14,0.09,35.99,30.55,8.32,8.32
2020-09-14 09:48:22,0.07,0.08,0.06,34.68,8.12,8.32,8.32
2020-09-14 09:48:23,0.03,0.09,0.05,25.24,19.1,11.36,11.36
2020-09-14 09:48:24,0.03,0.09,0.05,25.24,5.87,3.59,3.59
2020-09-14 09:48:25,0.03,0.04,0.03,8.83,5.87,3.59,3.59
2020-09-14 09:48:25,0.04,0.08,0.06,28.12,16.24,37.54,37.54
2020-09-14 09:48:26,0.04,0.08,0.06,28.12,16.24,44.48,44.48
2020-09-14 09:48:27,0.2,0.24,0.14,52.96,34.31,44.48,44.48
2020-09-14 09:48:28,0.07,0.1,0.14,16.73,6.89,10.51,10.51
2020-09-14 09:48:28,0.07,0.1,0.14,16.73,8.98,23.77,23.77
2020-09-14 09:48:29,0.08,0.03,0.07,15.72,8.98,23.77,23.77
2020-09-14 09:48:30,0.05,0.06,0.13,19.32,40.47,18.14,18.14
2020-09-14 09:48:31,0.05,0.06,0.13,19.32,40.47,6.1,6.1
2020-09-14 09:48:31,0.03,0.03,0.07,8.28,22.65,6.1,6.1
2020-09-14 09:48:32,0.03,0.0,0.02,2.37,3.61,1.13,1.13
2020-09-14 09:48:33,0.0,0.0,0.02,2.37,3.61,0.53,0.53
2020-09-14 09:48:34,0.0,0.0,0.0,1.76,1.07,0.53,0.53
2020-09-14 09:48:34,0.0,0.0,0.0,0.99,1.64,0.42,0.42
2020-09-14 09:48:35,0.0,0.0,0.0,0.99,1.64,0.42,0.42
2020-09-14 09:48:36,0.0,0.0,0.0,1.17,2.1,1.53,1.53
2020-09-14 09:48:37,0.0,0.0,0.01,1.66,4.33,0.86,0.86
2020-09-14 09:48:37,0.0,0.0,0.01,1.66,4.33,0.86,0.86
2020-09-14 09:48:38,0.0,0.0,0.0,0.76,2.26,0.34,0.34
2020-09-14 09:48:39,0.0,0.0,0.0,0.69,1.44,0.37,0.37
2020-09-14 09:48:40,0.0,0.0,0.0,0.69,1.44,0.37,0.37
2020-09-14 09:48:40,0.0,0.0,0.0,0.69,0.91,0.1,0.1
2020-09-14 09:48:41,0.0,0.0,0.0,0.7,0.94,0.09,0.09
2020-09-14 09:48:42,0.0,0.0,0.0,0.7,0.94,0.09,0.09
2020-09-14 09:48:43,0.0,0.0,0.0,0.68,0.97,0.1,0.1
2020-09-14 09:48:43,0.0,0.0,0.0,0.73,0.91,0.09,0.09
2020-09-14 09:48:44,0.0,0.0,0.0,0.73,0.91,0.09,0.09
2020-09-14 09:48:45,0.0,0.0,0.0,0.7,0.94,0.08,0.08
2020-09-14 09:48:46,0.0,0.0,0.0,0.7,0.92,0.1,0.1
2020-09-14 09:48:46,0.0,0.0,0.0,0.72,0.92,0.1,0.1
2020-09-14 09:48:47,0.0,0.0,0.0,0.68,1.0,0.1,0.1
2020-09-14 09:48:48,0.0,0.0,0.0,0.68,1.0,0.7,0.7
2020-09-14 09:48:49,0.0,0.0,0.0,0.68,0.9,0.7,0.7
2020-09-14 09:48:49,0.0,0.0,0.0,0.68,0.93,0.08,0.08
2020-09-14 09:48:50,0.0,0.0,0.0,0.68,0.93,0.08,0.08
2020-09-14 09:48:51,0.0,0.0,0.0,0.67,0.99,0.07,0.07
2020-09-14 09:48:51,0.0,0.0,0.0,0.67,0.93,0.12,0.12
2020-09-14 09:48:52,0.0,0.0,0.0,0.68,0.93,0.12,0.12
2020-09-14 09:48:53,0.0,0.0,0.0,0.72,0.93,0.09,0.09
2020-09-14 09:48:54,0.0,0.0,0.0,0.72,0.93,0.1,0.1
2020-09-14 09:48:54,0.0,0.0,0.0,0.76,0.95,0.1,0.1
2020-09-14 09:48:55,0.0,0.0,0.0,0.73,0.95,0.1,0.1
2020-09-14 09:48:56,0.0,0.0,0.0,0.73,0.95,0.1,0.1
2020-09-14 09:48:57,0.0,0.0,0.0,0.69,0.96,0.44,0.44
2020-09-14 09:48:57,0.0,0.0,0.0,0.72,0.92,0.12,0.12
2020-09-14 09:48:58,0.0,0.0,0.0,0.72,0.92,0.12,0.12
2020-09-14 09:48:59,0.0,0.0,0.0,0.74,0.89,0.09,0.09
2020-09-14 09:48:59,0.0,0.0,0.0,0.74,0.89,0.09,0.09
2020-09-14 09:49:00,0.0,0.0,0.0,0.73,0.94,0.09,0.09
2020-09-14 09:49:01,0.0,0.0,0.0,0.72,0.99,0.11,0.11
2020-09-14 09:49:02,0.0,0.0,0.0,0.72,0.99,0.11,0.11
2020-09-14 09:49:02,0.0,0.0,0.0,0.74,0.87,0.1,0.1
2020-09-14 09:49:03,0.0,0.0,0.0,0.74,0.93,0.13,0.13
2020-09-14 09:49:04,0.0,0.0,0.0,0.74,0.93,0.13,0.13
2020-09-14 09:49:04,0.0,0.0,0.0,0.75,0.9,0.1,0.1
2020-09-14 09:49:05,0.0,0.0,0.0,0.75,0.97,0.12,0.12
2020-09-14 09:49:06,0.0,0.0,0.0,0.7,0.97,0.12,0.12
2020-09-14 09:49:07,0.0,0.0,0.0,0.71,0.86,0.09,0.09
2020-09-14 09:49:07,0.0,0.0,0.0,0.71,0.86,0.09,0.09
2020-09-14 09:49:08,0.0,0.0,0.0,0.71,0.93,0.11,0.11
2020-09-14 09:49:09,0.0,0.0,0.0,0.7,0.93,0.11,0.11
2020-09-14 09:49:10,0.0,0.0,0.0,0.7,0.93,0.11,0.11
2020-09-14 09:49:10,0.0,0.0,0.0,0.73,0.92,0.11,0.11
2020-09-14 09:49:11,0.0,0.0,0.0,0.73,0.92,0.08,0.08
2020-09-14 09:49:12,0.0,0.0,0.0,0.7,0.92,0.08,0.08
2020-09-14 09:49:12,0.0,0.0,0.0,0.73,0.92,0.13,0.13
2020-09-14 09:49:13,0.0,0.0,0.0,0.73,0.92,0.12,0.12
2020-09-14 09:49:14,0.0,0.0,0.0,0.7,0.96,0.12,0.12
2020-09-14 09:49:15,0.0,0.0,0.0,0.71,0.86,0.11,0.11
2020-09-14 09:49:15,0.0,0.0,0.0,0.71,0.86,0.11,0.11
2020-09-14 09:49:16,0.0,0.0,0.0,0.72,0.92,0.1,0.1
2020-09-14 09:49:17,0.0,0.0,0.0,0.71,0.89,0.11,0.11
2020-09-14 09:49:18,0.0,0.0,0.0,0.71,0.89,0.11,0.11
2020-09-14 09:49:18,0.0,0.0,0.0,0.73,0.97,0.13,0.13
2020-09-14 09:49:19,0.0,0.0,0.0,0.73,0.91,0.13,0.13
2020-09-14 09:49:20,0.0,0.0,0.0,0.74,0.91,0.13,0.13
2020-09-14 09:49:21,0.0,0.0,0.0,0.74,0.88,0.13,0.13
2020-09-14 09:49:21,0.0,0.0,0.0,0.74,0.9,0.14,0.14
2020-09-14 09:49:22,0.0,0.0,0.0,0.75,0.9,0.14,0.14
2020-09-14 09:49:23,0.0,0.0,0.0,0.73,0.91,0.14,0.14
2020-09-14 09:49:23,0.0,0.0,0.0,0.73,0.91,0.09,0.09
2020-09-14 09:49:24,0.0,0.0,0.0,0.73,0.9,0.09,0.09
2020-09-14 09:49:25,0.0,0.0,0.0,0.75,0.93,0.19,0.19
2020-09-14 09:49:26,0.0,0.0,0.0,0.75,0.93,0.19,0.19
2020-09-14 09:49:26,0.0,0.0,0.0,0.7,0.96,0.15,0.15
2020-09-14 09:49:27,0.0,0.0,0.0,0.8,0.95,0.44,0.44
2020-09-14 09:49:28,0.0,0.0,0.0,0.8,0.95,0.44,0.44
