,date,accX,accY,accZ,gyrX,gyrY,gyrZ,files,accTotal,gyrTotal
30845,2020-09-18 19:27:59,0.15,0.17,0.16,38.93,21.36,65.27,3,0.27748873851023215,78.94281094564596
30846,2020-09-18 19:28:00,0.08,0.12,0.08,27.34,11.71,65.27,3,0.1649242250247064,71.72707020365462
30847,2020-09-18 19:28:01,0.08,0.12,0.13,37.8,19.13,41.07,3,0.194164878389476,59.00459134677571
30848,2020-09-18 19:28:01,0.1,0.12,0.13,37.8,19.13,43.5,3,0.20322401432901577,60.72105812648524
30849,2020-09-18 19:28:02,0.14,0.13,0.13,39.45,22.28,43.5,3,0.23108440016582688,62.80884412246416
30850,2020-09-18 19:28:03,0.14,0.16,0.2,47.66,26.56,36.82,3,0.29189039038652853,65.82265263569981
30851,2020-09-18 19:28:04,0.18,0.16,0.2,47.66,26.56,22.5,3,0.31304951684997057,59.01829546843927
30852,2020-09-18 19:28:04,0.14,0.14,0.19,34.4,29.44,22.5,3,0.2744084546802449,50.560098892308346
30853,2020-09-18 19:28:05,0.14,0.16,0.19,35.66,30.64,28.68,3,0.2851315485876651,55.07256667343551
30854,2020-09-18 19:28:06,0.16,0.16,0.19,35.66,30.64,28.68,3,0.29546573405388316,55.07256667343551
30855,2020-09-18 19:28:07,0.17,0.17,0.22,42.22,26.82,40.12,3,0.3258834147360065,64.1206300655257
30856,2020-09-18 19:28:07,0.17,0.17,0.21,52.62,20.86,37.0,3,0.31921779399024736,67.62398982609648
30857,2020-09-18 19:28:08,0.19,0.22,0.21,52.62,20.86,31.58,3,0.3586084215408221,64.81743901142654
30858,2020-09-18 19:28:09,0.07,0.11,0.09,10.7,9.83,31.58,3,0.1584297951775486,34.76226833795516
30887,2020-09-18 19:28:33,0.01,0.01,0.01,5.46,3.23,2.56,3,0.017320508075688773,6.84091368166563
30888,2020-09-18 19:28:34,0.07,0.06,0.03,14.22,6.67,19.89,3,0.09695359714832658,25.34382370519492
30889,2020-09-18 19:28:35,0.07,0.03,0.02,13.23,7.16,33.4,3,0.07874007874011811,36.63138681513437
30890,2020-09-18 19:28:36,0.03,0.03,0.02,13.23,6.56,23.33,3,0.0469041575982343,27.61078412504795
30891,2020-09-18 19:28:37,0.06,0.07,0.05,23.48,6.56,23.33,3,0.10488088481701516,33.74363495535121
30892,2020-09-18 19:28:38,0.04,0.03,0.02,12.12,5.92,22.16,3,0.05385164807134504,25.942366892787557
30893,2020-09-18 19:28:38,0.04,0.03,0.02,12.12,5.92,8.78,3,0.05385164807134504,16.09438411372116
30894,2020-09-18 19:28:39,0.04,0.04,0.04,6.11,3.79,8.78,3,0.06928203230275509,11.348330273657002
30899,2020-09-18 19:28:43,0.01,0.0,0.0,26.51,6.25,37.72,3,0.01,46.52570257395368
30900,2020-09-18 19:28:44,0.04,0.04,0.02,26.51,6.25,12.2,3,0.060000000000000005,29.84430598958535
30901,2020-09-18 19:28:45,0.06,0.03,0.03,13.45,9.22,12.2,3,0.07348469228349534,20.36543395069204
30902,2020-09-18 19:28:46,0.06,0.01,0.0,2.9,2.27,5.99,3,0.0608276253029822,7.031571659309177
30905,2020-09-18 19:28:48,0.01,0.01,0.0,3.44,4.97,3.96,3,0.01414213562373095,7.226070854897563
30906,2020-09-18 19:28:49,0.01,0.0,0.0,2.88,2.06,7.63,3,0.01,8.411593190353418
30909,2020-09-18 19:28:51,0.01,0.01,0.0,2.65,1.83,3.66,3,0.01414213562373095,4.875141023601266
30910,2020-09-18 19:28:52,0.02,0.01,0.0,1.89,2.23,5.29,3,0.022360679774997897,6.043930840107289
30913,2020-09-18 19:28:56,0.01,0.01,0.01,6.51,3.46,10.15,3,0.017320508075688773,12.544887404835485
30914,2020-09-18 19:28:57,0.02,0.02,0.01,5.11,5.98,22.81,3,0.030000000000000002,24.12817025801998
30915,2020-09-18 19:28:58,0.03,0.03,0.01,5.11,5.98,22.81,3,0.04358898943540673,24.12817025801998
30916,2020-09-18 19:28:58,0.08,0.08,0.07,28.29,15.2,29.01,3,0.13304134695650072,43.27752534514884
30917,2020-09-18 19:28:59,0.08,0.08,0.09,18.47,17.07,21.02,3,0.14456832294800961,32.77752583707318
30918,2020-09-18 19:29:00,0.1,0.08,0.09,18.47,17.07,21.02,3,0.15652475842498528,32.77752583707318
30919,2020-09-18 19:29:01,0.13,0.11,0.13,19.87,26.72,27.23,3,0.2142428528562855,43.01451150483985
30920,2020-09-18 19:29:02,0.21,0.2,0.18,41.74,29.0,43.53,3,0.34132096331752027,66.91852135246265
30921,2020-09-18 19:29:02,0.21,0.2,0.18,41.74,35.1,39.48,3,0.34132096331752027,67.32687427766122
30922,2020-09-18 19:29:03,0.19,0.23,0.35,56.11,35.1,39.48,3,0.4598912915026767,77.06498880814816
30923,2020-09-18 19:29:04,0.25,0.27,0.3,56.16,22.5,89.65,3,0.47476309881876877,108.15414046628081
30924,2020-09-18 19:29:05,0.25,0.27,0.3,46.01,36.09,36.42,3,0.47476309881876877,68.8899455653726
30925,2020-09-18 19:29:06,0.17,0.16,0.26,46.01,36.09,36.42,3,0.349428104193123,68.8899455653726
30926,2020-09-18 19:29:06,0.23,0.24,0.29,54.96,37.38,50.53,3,0.4411349000022555,83.4933943494933
30927,2020-09-18 19:29:07,0.23,0.24,0.29,54.96,13.5,74.74,3,0.4411349000022555,93.74923573021809
30928,2020-09-18 19:29:08,0.19,0.15,0.17,44.24,13.5,74.74,3,0.2958039891549808,87.89479620546372
30929,2020-09-18 19:29:09,0.06,0.07,0.08,13.1,12.94,17.83,3,0.12206555615733702,25.631279718344143
30930,2020-09-18 19:29:09,0.06,0.07,0.08,13.1,12.94,14.22,3,0.12206555615733702,23.26503814740049
30931,2020-09-18 19:29:10,0.07,0.05,0.05,11.78,8.76,14.22,3,0.099498743710662,20.438062530484633
30932,2020-09-18 19:29:11,0.07,0.05,0.0,1.97,2.64,3.44,3,0.08602325267042628,4.762782800002537
30934,2020-09-18 19:29:12,0.01,0.01,0.01,1.12,1.32,3.15,3,0.017320508075688773,3.5943427771986354
30935,2020-09-18 19:29:13,0.01,0.01,0.01,3.63,2.2,5.18,3,0.017320508075688773,6.69696199780169
30936,2020-09-18 19:29:14,0.02,0.01,0.02,3.63,2.2,5.18,3,0.03,6.69696199780169
30937,2020-09-18 19:29:14,0.01,0.01,0.01,2.25,2.48,4.73,3,0.017320508075688773,5.7953257026676255
30938,2020-09-18 19:29:15,0.01,0.01,0.01,2.25,4.04,3.59,3,0.017320508075688773,5.854246322115256
30939,2020-09-18 19:29:16,0.02,0.03,0.01,7.47,4.04,3.59,3,0.03741657386773942,9.22011930508494
30940,2020-09-18 19:29:17,0.02,0.0,0.0,2.06,1.06,2.1,3,0.02,3.126851451540351
30947,2020-09-18 19:29:22,0.02,0.02,0.01,6.68,4.55,9.15,3,0.030000000000000002,12.208497040995669
30948,2020-09-18 19:29:22,0.02,0.02,0.02,6.41,12.36,18.77,3,0.034641016151377546,23.37029310898774
30949,2020-09-18 19:29:23,0.05,0.02,0.02,6.41,12.36,18.77,3,0.057445626465380296,23.37029310898774
30950,2020-09-18 19:29:24,0.03,0.05,0.02,12.24,3.11,8.9,3,0.061644140029689765,15.449909384847537
30951,2020-09-18 19:29:24,0.03,0.05,0.02,1.25,1.53,1.93,3,0.061644140029689765,2.7619377255832545
31029,2020-09-18 19:30:21,0.0,0.0,0.0,13.27,5.41,20.6,3,0.0,25.09424236752327
31030,2020-09-18 19:30:22,0.02,0.01,0.0,13.27,5.41,20.6,3,0.022360679774997897,25.09424236752327
31031,2020-09-18 19:30:22,0.16,0.22,0.17,41.14,16.48,67.0,3,0.3207802986469088,80.33112721728732
31032,2020-09-18 19:30:23,0.16,0.22,0.17,40.15,23.43,33.86,3,0.3207802986469088,57.51075551581634
31033,2020-09-18 19:30:24,0.16,0.2,0.23,40.15,23.43,33.86,3,0.34423828956117014,57.51075551581634
31034,2020-09-18 19:30:25,0.29,0.23,0.35,47.63,31.16,45.84,3,0.5094114250780012,73.08124314760937
31035,2020-09-18 19:30:25,0.29,0.23,0.35,47.63,22.8,71.59,3,0.5094114250780012,88.95833294301327
31036,2020-09-18 19:30:26,0.16,0.22,0.16,37.5,22.8,71.59,3,0.31559467676119,83.97153148537903
31037,2020-09-18 19:30:27,0.19,0.21,0.22,42.43,22.26,51.95,3,0.3586084215408221,70.67259016054244
31038,2020-09-18 19:30:28,0.19,0.21,0.22,37.48,27.64,39.96,3,0.3586084215408221,61.36384603331183
31039,2020-09-18 19:30:28,0.17,0.16,0.22,37.48,27.64,39.96,3,0.3207802986469088,61.36384603331183
31040,2020-09-18 19:30:29,0.2,0.14,0.21,28.42,28.9,29.19,3,0.3220248437620924,49.949599597994776
31041,2020-09-18 19:30:30,0.2,0.14,0.21,4.68,6.07,7.57,3,0.3220248437620924,10.772752665869573
31042,2020-09-18 19:30:31,0.03,0.03,0.01,4.68,6.07,7.57,3,0.04358898943540673,10.772752665869573
31043,2020-09-18 19:30:31,0.02,0.03,0.02,5.92,6.75,14.04,3,0.0412310562561766,16.665248272978115
31044,2020-09-18 19:30:32,0.02,0.03,0.02,9.59,5.25,8.95,3,0.0412310562561766,14.129157795141223
31045,2020-09-18 19:30:33,0.04,0.06,0.04,9.59,5.25,8.95,3,0.0824621125123532,14.129157795141223
31046,2020-09-18 19:30:34,0.02,0.01,0.01,1.6,2.06,4.97,3,0.024494897427831782,5.612886957707237
31047,2020-09-18 19:30:35,0.02,0.01,0.01,9.44,10.98,24.41,3,0.024494897427831782,28.381721230397567
31048,2020-09-18 19:30:35,0.06,0.05,0.05,9.44,10.98,24.41,3,0.09273618495495704,28.381721230397567
31049,2020-09-18 19:30:36,0.07,0.06,0.04,11.81,8.58,17.34,3,0.1004987562112089,22.666453185269194
31050,2020-09-18 19:30:37,0.07,0.06,0.08,18.95,13.37,30.63,3,0.12206555615733702,38.419478132842976
31051,2020-09-18 19:30:38,0.09,0.12,0.08,25.52,7.87,45.19,3,0.16999999999999998,52.49136500416044
31052,2020-09-18 19:30:39,0.11,0.1,0.07,25.52,1.55,4.46,3,0.16431676725154984,25.95312119957829
31053,2020-09-18 19:30:40,0.01,0.01,0.0,3.99,1.55,4.46,3,0.01414213562373095,6.181763502431973
31055,2020-09-18 19:30:42,0.0,0.01,0.0,2.87,0.51,5.5,3,0.01,6.224708828531661
31057,2020-09-18 19:30:43,0.01,0.02,0.0,6.4,1.34,8.96,3,0.022360679774997897,11.092213485143532
31058,2020-09-18 19:30:44,0.01,0.01,0.0,3.39,1.68,6.22,3,0.01414213562373095,7.280309059373784
31063,2020-09-18 19:30:50,0.0,0.01,0.01,1.09,1.09,4.24,3,0.01414213562373095,4.511518591339285
31064,2020-09-18 19:30:50,0.01,0.01,0.01,1.09,1.09,16.2,3,0.017320508075688773,16.273174244750162
31065,2020-09-18 19:30:51,0.03,0.02,0.01,3.42,2.29,16.2,3,0.03741657386773942,16.71467917729802
31066,2020-09-18 19:30:52,0.01,0.02,0.0,2.36,1.08,5.75,3,0.022360679774997897,6.308605234122674
31067,2020-09-18 19:30:53,0.01,0.02,0.0,3.93,1.23,2.2,3,0.022360679774997897,4.66881141191203
31068,2020-09-18 19:30:54,0.01,0.01,0.0,3.93,1.23,2.2,3,0.01414213562373095,4.66881141191203
31079,2020-09-18 19:31:03,0.01,0.01,0.0,1.36,1.3,3.68,3,0.01414213562373095,4.133037623830686
31081,2020-09-18 19:31:05,0.01,0.0,0.0,2.14,1.42,9.82,3,0.01,10.150290636233034
31082,2020-09-18 19:31:06,0.01,0.02,0.0,4.73,2.59,11.25,3,0.022360679774997897,12.475716412294727
31083,2020-09-18 19:31:07,0.01,0.02,0.0,4.73,2.59,7.53,3,0.022360679774997897,9.26185186666252
31084,2020-09-18 19:31:07,0.02,0.01,0.0,4.12,1.49,7.53,3,0.022360679774997897,8.71179660001311
31085,2020-09-18 19:31:08,0.02,0.01,0.0,1.69,1.77,4.66,3,0.022360679774997897,5.26351593519009
31086,2020-09-18 19:31:09,0.01,0.0,0.0,1.69,1.77,4.66,3,0.01,5.26351593519009
31087,2020-09-18 19:31:10,0.03,0.01,0.01,5.48,2.5,15.4,3,0.033166247903554,16.536033381678934
31088,2020-09-18 19:31:11,0.04,0.05,0.01,9.97,3.21,11.1,3,0.06480740698407861,15.261553000923596
31089,2020-09-18 19:31:12,0.04,0.01,0.0,3.85,1.94,12.89,3,0.04123105625617661,13.591843142120203
31090,2020-09-18 19:31:12,0.02,0.01,0.0,1.88,0.78,5.57,3,0.022360679774997897,5.930236082990289
31091,2020-09-18 19:31:14,0.01,0.0,0.0,1.88,0.78,5.36,3,0.01,5.733445735332288
31093,2020-09-18 19:31:15,0.01,0.01,0.0,2.65,1.47,3.96,3,0.01414213562373095,4.9864817256257945
31094,2020-09-18 19:31:16,0.01,0.01,0.0,1.56,1.25,4.09,3,0.01414213562373095,4.552383990833813
31095,2020-09-18 19:31:17,0.01,0.01,0.0,1.56,1.25,4.09,3,0.01414213562373095,4.552383990833813
31096,2020-09-18 19:31:18,0.04,0.03,0.02,8.12,7.15,18.5,3,0.05385164807134504,21.431446521408674
31097,2020-09-18 19:31:18,0.04,0.03,0.01,5.1,5.13,18.74,3,0.05099019513592785,20.087670347753118
31098,2020-09-18 19:31:19,0.03,0.0,0.0,1.63,1.19,2.97,3,0.03,3.5908077085803414
31105,2020-09-18 19:31:27,0.02,0.01,0.01,1.98,1.37,2.71,3,0.024494897427831782,3.62510689497565
31106,2020-09-18 19:31:28,0.02,0.01,0.01,1.98,2.0,26.89,3,0.024494897427831782,27.036872970075514
31107,2020-09-18 19:31:29,0.03,0.02,0.01,4.58,2.0,26.89,3,0.03741657386773942,27.350475315796615
31110,2020-09-18 19:31:32,0.0,0.0,0.01,4.74,2.15,5.18,3,0.01,7.343194127898295
31111,2020-09-18 19:31:33,0.02,0.01,0.01,2.98,1.56,4.03,3,0.024494897427831782,5.249276140574051
31112,2020-09-18 19:31:35,0.02,0.01,0.0,4.54,0.88,6.16,3,0.022360679774997897,7.702700825035333
31114,2020-09-18 19:31:36,0.01,0.0,0.0,1.44,1.71,4.48,3,0.01,5.006805368695692
31117,2020-09-18 19:31:40,0.01,0.01,0.0,1.8,0.52,6.01,3,0.01414213562373095,6.295276006657691
31118,2020-09-18 19:31:41,0.0,0.01,0.0,3.4,2.33,12.63,3,0.01,13.285548539672723
31119,2020-09-18 19:31:42,0.04,0.01,0.01,3.4,1.74,6.11,3,0.042426406871192854,7.205532596553846
31120,2020-09-18 19:31:43,0.01,0.01,0.0,2.74,1.74,14.93,3,0.01414213562373095,15.278746676347508
31121,2020-09-18 19:31:44,0.05,0.03,0.01,7.34,4.81,14.93,3,0.05916079783099616,17.318100357718222
31122,2020-09-18 19:31:45,0.03,0.05,0.01,10.67,4.08,19.17,3,0.05916079783099616,22.315559594148652
31123,2020-09-18 19:31:46,0.01,0.02,0.0,3.28,1.51,7.27,3,0.022360679774997897,8.117351784911135
31124,2020-09-18 19:31:47,0.01,0.02,0.0,4.57,1.63,4.28,3,0.022360679774997897,6.469945903946957
31125,2020-09-18 19:31:48,0.01,0.01,0.0,4.57,1.63,4.28,3,0.01414213562373095,6.469945903946957
31126,2020-09-18 19:31:48,0.01,0.02,0.0,6.18,1.67,3.99,3,0.022360679774997897,7.543301664390732
31127,2020-09-18 19:31:49,0.01,0.02,0.0,6.18,0.49,2.0,3,0.022360679774997897,6.514023334314976
31129,2020-09-18 19:31:51,0.02,0.0,0.0,2.11,1.13,7.2,3,0.02,7.587423805218738
31130,2020-09-18 19:31:52,0.02,0.0,0.0,2.6,2.02,9.73,3,0.02,10.271966705553519
31131,2020-09-18 19:31:52,0.01,0.0,0.0,2.6,2.02,9.73,3,0.01,10.271966705553519
31132,2020-09-18 19:31:53,0.02,0.01,0.0,3.66,1.58,8.27,3,0.022360679774997897,9.180680802642035
31133,2020-09-18 19:31:54,0.02,0.01,0.0,1.17,0.89,2.69,3,0.022360679774997897,3.065468969015997
31149,2020-09-18 19:32:06,0.0,0.0,0.0,0.59,1.23,26.39,3,0.0,26.425236044357295
31150,2020-09-18 19:32:07,0.06,0.07,0.07,12.63,12.71,26.39,3,0.11575836902790226,31.89816765897377
31151,2020-09-18 19:32:08,0.04,0.05,0.03,7.73,9.39,10.05,3,0.07071067811865475,15.777436420407467
31152,2020-09-18 19:32:09,0.04,0.05,0.03,7.73,2.9,7.57,3,0.07071067811865475,11.20124100267466
31153,2020-09-18 19:32:10,0.02,0.02,0.01,6.91,2.9,7.57,3,0.030000000000000002,10.651901238746067
31154,2020-09-18 19:32:10,0.02,0.0,0.0,1.14,1.5,2.5,3,0.02,3.1304312801912775
31157,2020-09-18 19:32:13,0.01,0.02,0.0,1.51,1.52,9.62,3,0.022360679774997897,9.85570393224147
31158,2020-09-18 19:32:13,0.01,0.02,0.0,3.31,1.36,8.73,3,0.022360679774997897,9.434966878585213
31159,2020-09-18 19:32:14,0.01,0.02,0.0,1.5,1.54,7.82,3,0.022360679774997897,8.110117138488198
31165,2020-09-18 19:32:20,0.01,0.0,0.01,1.0,1.72,3.1,3,0.01414213562373095,3.6835309147609987
31173,2020-09-18 19:32:27,0.01,0.01,0.0,1.49,1.65,7.39,3,0.01414213562373095,7.717169170103762
31174,2020-09-18 19:32:28,0.01,0.01,0.0,1.06,1.04,6.63,3,0.01414213562373095,6.794269644340001
31175,2020-09-18 19:32:29,0.0,0.01,0.0,1.06,1.04,6.63,3,0.01,6.794269644340001
31212,2020-09-18 19:33:01,0.03,0.01,0.01,4.74,5.08,13.75,3,0.033166247903554,15.405729453680536
31213,2020-09-18 19:33:02,0.03,0.01,0.03,14.38,7.81,11.91,3,0.04358898943540673,20.2392835841588
31214,2020-09-18 19:33:03,0.05,0.03,0.03,14.38,8.3,9.78,3,0.06557438524302,19.269737932831365
31215,2020-09-18 19:33:04,0.07,0.05,0.09,9.78,8.3,6.85,3,0.12449899597988733,14.541695224422769
31216,2020-09-18 19:33:05,0.02,0.03,0.05,3.46,2.89,6.85,3,0.061644140029689765,8.200378040066202
31217,2020-09-18 19:33:06,0.01,0.01,0.01,1.8,1.59,2.93,3,0.017320508075688773,3.7885353370398964
31218,2020-09-18 19:33:06,0.01,0.01,0.01,3.67,2.36,12.85,3,0.017320508075688773,13.570593207373067
31219,2020-09-18 19:33:07,0.01,0.02,0.02,3.67,2.36,11.84,3,0.03,12.618403227033125
31220,2020-09-18 19:33:08,0.04,0.04,0.03,6.22,3.79,11.84,3,0.06403124237432849,13.901010754617808
31221,2020-09-18 19:33:09,0.13,0.13,0.12,19.57,10.27,26.7,3,0.2195449840010015,34.66046450929358
31222,2020-09-18 19:33:10,0.13,0.13,0.12,6.42,8.45,22.6,3,0.2195449840010015,24.967556948968795
31223,2020-09-18 19:33:11,0.05,0.05,0.02,6.42,8.45,22.6,3,0.07348469228349536,24.967556948968795
31224,2020-09-18 19:33:11,0.04,0.02,0.02,5.02,4.68,5.27,3,0.048989794855663564,8.653074598083618
31225,2020-09-18 19:33:12,0.04,0.01,0.02,5.41,2.5,6.57,3,0.045825756949558406,8.870343849028627
31226,2020-09-18 19:33:13,0.02,0.01,0.02,7.78,3.55,13.69,3,0.03,16.141468334696196
31227,2020-09-18 19:33:14,0.04,0.05,0.03,7.78,3.55,3.0,3,0.07071067811865475,9.062609999332421
31228,2020-09-18 19:33:15,0.01,0.01,0.01,3.49,2.08,3.0,3,0.017320508075688773,5.050396024075736
31229,2020-09-18 19:33:16,0.01,0.0,0.0,2.18,1.77,4.12,3,0.01,4.985950260481948
31230,2020-09-18 19:33:17,0.01,0.0,0.0,3.18,2.09,3.9,3,0.01,5.448898971351919
31231,2020-09-18 19:33:18,0.01,0.01,0.03,17.79,9.87,19.73,3,0.033166247903554,28.340322863369078
31232,2020-09-18 19:33:19,0.08,0.06,0.03,17.79,9.87,22.84,3,0.1044030650891055,30.587033200361226
31233,2020-09-18 19:33:20,0.07,0.06,0.07,16.63,15.47,22.84,3,0.11575836902790226,32.21092050842385
31234,2020-09-18 19:33:20,0.07,0.18,0.19,29.12,23.78,72.35,3,0.2709243436828813,81.53517829746863
31235,2020-09-18 19:33:21,0.18,0.18,0.19,29.12,23.78,44.01,3,0.3176476034853718,57.88214664298483
31236,2020-09-18 19:33:22,0.11,0.08,0.05,25.75,9.47,44.01,3,0.14491376746189438,51.86158019189157
31237,2020-09-18 19:33:23,0.11,0.08,0.04,21.96,11.57,27.84,3,0.14177446878757824,37.29841953756218
31238,2020-09-18 19:33:23,0.06,0.08,0.04,21.96,11.57,89.16,3,0.10770329614269009,92.55059211047761
31239,2020-09-18 19:33:24,0.17,0.08,0.05,28.59,10.18,89.16,3,0.19442222095223582,94.18347041811529
31240,2020-09-18 19:33:25,0.17,0.11,0.09,27.63,21.23,65.97,3,0.2215851980616034,74.60677382114844
31241,2020-09-18 19:33:26,0.09,0.11,0.09,27.63,21.23,50.51,3,0.16822603841260722,61.36277291648415
31242,2020-09-18 19:33:26,0.12,0.22,0.24,47.3,29.4,50.51,3,0.34698703145794946,75.18583709715547
31243,2020-09-18 19:33:27,0.12,0.22,0.25,48.31,17.02,67.75,3,0.35397740040855713,84.93290881631219
31244,2020-09-18 19:33:28,0.18,0.16,0.25,48.31,17.02,67.75,3,0.34713109915419565,84.93290881631219
31245,2020-09-18 19:33:29,0.22,0.23,0.24,37.99,41.09,54.34,3,0.39862262855989494,78.0029730202638
31246,2020-09-18 19:33:29,0.22,0.23,0.24,59.88,51.18,85.21,3,0.39862262855989494,116.04202212991636
31247,2020-09-18 19:33:30,0.3,0.34,0.4,59.88,51.18,85.21,3,0.604648658313239,116.04202212991636
31248,2020-09-18 19:33:31,0.09,0.05,0.11,10.06,9.11,18.89,3,0.15066519173319362,23.260004299225745
31249,2020-09-18 19:33:32,0.09,0.05,0.11,10.06,3.91,4.1,3,0.15066519173319362,11.545635539025126
31250,2020-09-18 19:33:32,0.01,0.01,0.01,3.16,3.91,4.1,3,0.017320508075688773,6.487195079539385
31251,2020-09-18 19:33:33,0.01,0.03,0.02,4.99,6.49,5.32,3,0.03741657386773942,9.763329350175585
31252,2020-09-18 19:33:34,0.04,0.03,0.02,4.99,6.49,5.32,3,0.05385164807134504,9.763329350175585
31253,2020-09-18 19:33:34,0.03,0.02,0.01,8.37,6.44,6.25,3,0.03741657386773942,12.27163395803509
31254,2020-09-18 19:33:35,0.03,0.02,0.01,7.36,7.77,15.25,3,0.03741657386773942,18.630754144693125
31255,2020-09-18 19:33:36,0.03,0.05,0.01,7.36,7.77,15.25,3,0.05916079783099616,18.630754144693125
31256,2020-09-18 19:33:37,0.21,0.22,0.21,55.12,45.9,72.08,3,0.3695943722515266,101.68849885803212
31257,2020-09-18 19:33:38,0.21,0.22,0.32,54.51,51.84,79.19,3,0.44147480109288234,109.22354050295202
31258,2020-09-18 19:33:38,0.36,0.22,0.32,54.51,51.84,79.19,3,0.5295280917949491,109.22354050295202
31259,2020-09-18 19:33:39,0.14,0.12,0.08,25.94,17.1,37.4,3,0.2009975124224178,48.62153432379525
31260,2020-09-18 19:33:40,0.14,0.12,0.08,25.94,18.79,35.77,3,0.2009975124224178,48.01500390502952
31261,2020-09-18 19:33:40,0.12,0.12,0.13,29.41,18.79,42.35,3,0.2137755832643195,54.87745165366191
31262,2020-09-18 19:33:42,0.26,0.23,0.28,42.99,29.47,42.35,3,0.4459820624195552,67.15760195242234
31263,2020-09-18 19:33:42,0.16,0.11,0.08,13.27,11.31,24.99,3,0.21,30.47144729086559
31264,2020-09-18 19:33:43,0.16,0.01,0.02,4.81,2.92,7.5,3,0.16155494421403513,9.376166594083106
31265,2020-09-18 19:33:44,0.03,0.01,0.02,4.81,2.35,4.81,3,0.03741657386773942,7.196853479125443
31266,2020-09-18 19:33:45,0.02,0.01,0.02,3.23,2.35,4.81,3,0.03,6.252319569567761
31267,2020-09-18 19:33:46,0.02,0.01,0.02,3.26,2.43,4.35,3,0.03,5.954410130315177
31268,2020-09-18 19:33:47,0.02,0.01,0.01,2.96,4.54,4.78,3,0.024494897427831782,7.226451411308319
31269,2020-09-18 19:33:47,0.02,0.01,0.01,2.96,4.54,2.06,3,0.024494897427831782,5.797999655053456
31275,2020-09-18 19:33:52,0.01,0.01,0.01,2.64,1.65,3.26,3,0.017320508075688773,4.507737791841934
31306,2020-09-18 19:34:18,0.02,0.01,0.0,1.46,0.77,6.56,3,0.022360679774997897,6.76447337196326
31307,2020-09-18 19:34:18,0.01,0.01,0.0,1.64,0.77,6.56,3,0.01414213562373095,6.805593287877258
31308,2020-09-18 19:34:19,0.01,0.01,0.01,1.78,1.5,8.75,3,0.017320508075688773,9.054330455643862
31309,2020-09-18 19:34:20,0.03,0.01,0.01,1.78,1.5,12.69,3,0.033166247903554,12.901724690908575
31310,2020-09-18 19:34:20,0.01,0.01,0.0,2.85,1.45,12.69,3,0.01414213562373095,13.08667643062974
31311,2020-09-18 19:34:21,0.03,0.03,0.03,5.05,5.26,12.69,3,0.05196152422706632,14.635784912330461
31312,2020-09-18 19:34:23,0.08,0.09,0.22,23.85,18.41,26.13,3,0.25079872407968906,39.881417978803114
31313,2020-09-18 19:34:23,0.08,0.09,0.22,12.78,11.72,16.23,3,0.25079872407968906,23.75078314498282
31314,2020-09-18 19:34:24,0.09,0.06,0.15,12.78,11.72,16.23,3,0.18493242008906927,23.75078314498282
31315,2020-09-18 19:34:25,0.03,0.02,0.04,7.65,6.12,6.06,3,0.053851648071345036,11.519570304486187
31316,2020-09-18 19:34:26,0.03,0.02,0.03,10.46,3.83,18.01,3,0.04690415759823429,21.176416127380953
31317,2020-09-18 19:34:27,0.04,0.04,0.03,10.46,3.83,21.97,3,0.06403124237432849,24.63252727594146
31318,2020-09-18 19:34:27,0.13,0.12,0.14,38.3,7.81,8.53,3,0.22561028345356957,40.00808668256956
31319,2020-09-18 19:34:29,0.03,0.02,0.01,4.11,2.45,8.53,3,0.03741657386773942,9.780362978949196
31321,2020-09-18 19:34:31,0.03,0.01,0.01,1.65,1.34,5.11,3,0.033166247903554,5.534455709462314
31322,2020-09-18 19:34:32,0.03,0.01,0.01,1.65,1.34,5.11,3,0.033166247903554,5.534455709462314
31323,2020-09-18 19:34:33,0.02,0.01,0.0,2.43,1.18,6.5,3,0.022360679774997897,7.0389843017299025
31324,2020-09-18 19:34:34,0.02,0.01,0.0,2.14,1.35,5.93,3,0.022360679774997897,6.4472474746980195
31325,2020-09-18 19:34:35,0.02,0.01,0.01,2.14,1.35,5.93,3,0.024494897427831782,6.4472474746980195
31326,2020-09-18 19:34:35,0.04,0.02,0.01,2.11,2.46,4.26,3,0.0458257569495584,5.352690912055356
31327,2020-09-18 19:34:36,0.01,0.01,0.0,1.07,1.46,3.33,3,0.01414213562373095,3.7901715000775362
31332,2020-09-18 19:34:41,0.01,0.01,0.0,3.33,2.13,12.96,3,0.01414213562373095,13.54944279297123
31333,2020-09-18 19:34:42,0.03,0.01,0.0,24.85,19.95,68.83,3,0.03162277660168379,75.84915226948816
31334,2020-09-18 19:34:43,0.06,0.07,0.03,24.85,6.45,42.14,3,0.09695359714832658,49.344752507232215
31335,2020-09-18 19:34:44,0.09,0.11,0.08,15.42,6.45,42.14,3,0.16309506430300091,45.33385600188892
31336,2020-09-18 19:34:44,0.05,0.01,0.01,2.28,2.32,6.17,3,0.05196152422706632,6.9749336914410875
31337,2020-09-18 19:34:45,0.05,0.01,0.01,3.49,2.07,8.38,3,0.05196152422706632,9.310714258315524
31338,2020-09-18 19:34:46,0.04,0.01,0.01,3.49,2.07,8.38,3,0.042426406871192854,9.310714258315524
31339,2020-09-18 19:34:47,0.08,0.06,0.03,24.07,16.23,40.58,3,0.1044030650891055,49.895031816805165
